MM:DD:YYYY hh:mm:ss,Library_Version,Prob_left,Prob_right,Battery_Voltage,Motor_Turns,PelletsToSwitch,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Session_type,Device_Number
2023-02-19 19:16:00,1.17.0,20,80,4.11,,30,Right,Right,166,94,142,22,,,0.0,,,,,Bandit,C:\Use
2023-02-19 19:16:00,1.17.0,20,80,4.11,1.0,30,Pellet,Right,166,94,143,22,1.26,882.0,,,,,,Bandit,C:\Use
2023-02-19 19:22:00,1.17.0,20,80,4.11,,30,Right,Right,166,95,143,23,,,0.0,,,,,Bandit,C:\Use
2023-02-19 19:22:00,1.17.0,20,80,4.11,1.0,30,Pellet,Right,166,95,144,23,2.02,350.0,,,,,,Bandit,C:\Use
2023-02-19 19:22:00,1.17.0,20,80,4.11,,30,Right,Right,166,96,144,24,,,0.0,,,,,Bandit,C:\Use
2023-02-19 19:22:00,1.17.0,20,80,4.11,2.0,30,Pellet,Right,166,96,145,24,0.5,28.0,,,,,,Bandit,C:\Use
2023-02-19 19:22:00,1.17.0,20,80,4.11,,30,Right,Right,166,97,145,25,,,0.0,,,,,Bandit,C:\Use
2023-02-19 19:23:00,1.17.0,20,80,4.11,1.0,30,Pellet,Right,166,97,146,25,0.19,28.0,,,,,,Bandit,C:\Use
2023-02-19 19:23:00,1.17.0,20,80,4.11,,30,Right,Right,166,98,146,26,,,0.0,,,,,Bandit,C:\Use
2023-02-19 19:23:00,1.17.0,20,80,4.11,1.0,30,Pellet,Right,166,98,147,26,0.37,40.0,,,,,,Bandit,C:\Use
2023-02-19 19:24:00,1.17.0,20,80,4.11,,30,Right,Right,166,99,147,27,,,0.0,,,,,Bandit,C:\Use
2023-02-19 19:24:00,1.17.0,20,80,4.1,1.0,30,Pellet,Right,166,99,148,27,0.44,22.0,,,,,,Bandit,C:\Use
2023-02-19 19:24:00,1.17.0,20,80,4.1,,30,Right,Right,166,100,148,28,,,0.0,,,,,Bandit,C:\Use
2023-02-19 19:24:00,1.17.0,20,80,4.1,1.0,30,Pellet,Right,166,100,149,28,0.94,26.0,,,,,,Bandit,C:\Use
2023-02-19 19:24:00,1.17.0,20,80,4.11,,30,Right,Right,166,101,149,29,,,0.0,,,,,Bandit,C:\Use
2023-02-19 19:25:00,1.17.0,20,80,4.11,4.0,30,Pellet,Right,166,101,150,29,1.26,37.0,,,,,,Bandit,C:\Use
2023-02-19 19:26:00,1.17.0,80,20,4.1,,30,Right,Left,166,102,150,0,,,0.0,,,,,Bandit,C:\Use
2023-02-19 19:28:00,1.17.0,80,20,4.11,,30,Left,Left,167,102,150,0,,,57.67,,,,,Bandit,C:\Use
2023-02-19 19:29:00,1.17.0,80,20,4.1,2.0,30,Pellet,Left,167,102,151,0,1.2,234.0,,,,,,Bandit,C:\Use
2023-02-19 19:31:00,1.17.0,80,20,4.11,,30,Left,Left,168,102,151,1,,,60.67,,,,,Bandit,C:\Use
2023-02-19 19:31:00,1.17.0,80,20,4.1,2.0,30,Pellet,Left,168,102,152,1,0.75,126.0,,,,,,Bandit,C:\Use
2023-02-19 19:32:00,1.17.0,80,20,4.11,,30,Right,Left,168,103,152,2,,,0.0,,,,,Bandit,C:\Use
2023-02-19 19:34:00,1.17.0,80,20,4.1,,30,Left,Left,169,103,152,2,,,65.67,,,,,Bandit,C:\Use
2023-02-19 19:34:00,1.17.0,80,20,4.11,1.0,30,Pellet,Left,169,103,153,2,4.88,215.0,,,,,,Bandit,C:\Use
2023-02-19 19:35:00,1.17.0,80,20,4.11,,30,Left,Left,170,103,153,3,,,0.0,,,,,Bandit,C:\Use
2023-02-19 19:35:00,1.17.0,80,20,4.1,,30,LeftDuringDispense,Left,170,103,153,3,,,15.59,,,,,Bandit,C:\Use
2023-02-19 19:35:00,1.17.0,80,20,4.11,2.0,30,Pellet,Left,170,103,154,3,1.2,49.0,,,,,,Bandit,C:\Use
2023-02-19 19:35:00,1.17.0,80,20,4.11,,30,Left,Left,171,103,154,4,,,0.07,,,,,Bandit,C:\Use
2023-02-19 19:35:00,1.17.0,80,20,4.11,,30,LeftinTimeOut,Left,171,103,154,4,,,,,,,,Bandit,C:\Use
2023-02-19 19:35:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,171,103,154,4,,,,,,,,Bandit,C:\Use
2023-02-19 19:35:00,1.17.0,80,20,4.11,,30,LeftinTimeOut,Left,171,103,154,4,,,,,,,,Bandit,C:\Use
2023-02-19 19:36:00,1.17.0,80,20,4.11,,30,LeftinTimeOut,Left,171,103,154,4,,,,,,,,Bandit,C:\Use
2023-02-19 19:36:00,1.17.0,80,20,4.11,,30,LeftinTimeOut,Left,171,103,154,4,,,,,,,,Bandit,C:\Use
2023-02-19 19:36:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,171,103,154,4,,,,,,,,Bandit,C:\Use
2023-02-19 19:36:00,1.17.0,80,20,4.11,,30,LeftinTimeOut,Left,171,103,154,4,,,,,,,,Bandit,C:\Use
2023-02-19 19:36:00,1.17.0,80,20,4.11,,30,LeftinTimeOut,Left,171,103,154,4,,,,,,,,Bandit,C:\Use
2023-02-19 19:36:00,1.17.0,80,20,4.11,,30,LeftinTimeOut,Left,171,103,154,4,,,,,,,,Bandit,C:\Use
2023-02-19 19:36:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,171,103,154,4,,,,,,,,Bandit,C:\Use
2023-02-19 19:36:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,171,103,154,4,,,,,,,,Bandit,C:\Use
2023-02-19 19:36:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,171,103,154,4,,,,,,,,Bandit,C:\Use
2023-02-19 19:36:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,171,103,154,4,,,,,,,,Bandit,C:\Use
2023-02-19 19:36:00,1.17.0,80,20,4.09,,30,RightinTimeout,Left,171,103,154,4,,,0.2,,,,,Bandit,C:\Use
2023-02-19 19:50:00,1.17.0,80,20,4.09,,30,Left,Left,172,103,154,4,,,315.42,,,,,Bandit,C:\Use
2023-02-19 19:50:00,1.17.0,80,20,4.1,,30,LeftDuringDispense,Left,172,103,154,4,,,17.03,,,,,Bandit,C:\Use
2023-02-19 19:51:00,1.17.0,80,20,4.1,3.0,30,Pellet,Left,172,103,155,4,0.5,931.0,,,,,,Bandit,C:\Use
2023-02-19 20:22:00,1.17.0,80,20,4.1,,30,Left,Left,173,103,155,5,,,1834.38,,,,,Bandit,C:\Use
2023-02-19 20:22:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,173,103,155,5,,,,,,,,Bandit,C:\Use
2023-02-19 20:22:00,1.17.0,80,20,4.09,,30,Left,Left,174,103,155,5,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:22:00,1.17.0,80,20,4.1,1.0,30,Pellet,Left,174,103,156,5,0.63,1903.0,,,,,,Bandit,C:\Use
2023-02-19 20:23:00,1.17.0,80,20,4.09,,30,Left,Left,175,103,156,6,,,0.17,,,,,Bandit,C:\Use
2023-02-19 20:23:00,1.17.0,80,20,4.1,2.0,30,Pellet,Left,175,103,157,6,0.31,46.0,,,,,,Bandit,C:\Use
2023-02-19 20:24:00,1.17.0,80,20,4.1,,30,Right,Left,175,104,157,7,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:24:00,1.17.0,80,20,4.1,1.0,30,Pellet,Left,175,104,158,7,1.2,44.0,,,,,,Bandit,C:\Use
2023-02-19 20:24:00,1.17.0,80,20,4.1,,30,Right,Left,175,105,158,8,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:24:00,1.17.0,80,20,4.1,,30,RightinTimeout,Left,175,105,158,8,,,0.36,,,,,Bandit,C:\Use
2023-02-19 20:24:00,1.17.0,80,20,4.1,,30,RightinTimeout,Left,175,105,158,8,,,0.05,,,,,Bandit,C:\Use
2023-02-19 20:24:00,1.17.0,80,20,4.09,,30,RightinTimeout,Left,175,105,158,8,,,0.35,,,,,Bandit,C:\Use
2023-02-19 20:24:00,1.17.0,80,20,4.1,,30,RightinTimeout,Left,175,105,158,8,,,0.21,,,,,Bandit,C:\Use
2023-02-19 20:24:00,1.17.0,80,20,4.09,,30,RightinTimeout,Left,175,105,158,8,,,0.58,,,,,Bandit,C:\Use
2023-02-19 20:25:00,1.17.0,80,20,4.09,,30,Right,Left,175,106,158,8,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:25:00,1.17.0,80,20,4.1,1.0,30,Pellet,Left,175,106,159,8,0.56,65.0,,,,,,Bandit,C:\Use
2023-02-19 20:25:00,1.17.0,80,20,4.11,,30,Right,Left,175,107,159,9,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:25:00,1.17.0,80,20,4.09,,30,RightinTimeout,Left,175,107,159,9,,,0.64,,,,,Bandit,C:\Use
2023-02-19 20:25:00,1.17.0,80,20,4.09,,30,RightinTimeout,Left,175,107,159,9,,,0.04,,,,,Bandit,C:\Use
2023-02-19 20:25:00,1.17.0,80,20,4.1,,30,Left,Left,176,107,159,9,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:26:00,1.17.0,80,20,4.1,2.0,30,Pellet,Left,176,107,160,9,12.57,56.0,,,,,,Bandit,C:\Use
2023-02-19 20:26:00,1.17.0,80,20,4.1,,30,Left,Left,177,107,160,10,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:26:00,1.17.0,80,20,4.1,1.0,30,Pellet,Left,177,107,161,10,0.31,30.0,,,,,,Bandit,C:\Use
2023-02-19 20:27:00,1.17.0,80,20,4.1,,30,Left,Left,178,107,161,11,,,0.15,,,,,Bandit,C:\Use
2023-02-19 20:27:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,178,107,161,11,,,,,,,,Bandit,C:\Use
2023-02-19 20:27:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,178,107,161,11,,,,,,,,Bandit,C:\Use
2023-02-19 20:27:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,178,107,161,11,,,,,,,,Bandit,C:\Use
2023-02-19 20:27:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,178,107,161,11,,,,,,,,Bandit,C:\Use
2023-02-19 20:27:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,178,107,161,11,,,,,,,,Bandit,C:\Use
2023-02-19 20:27:00,1.17.0,80,20,4.1,,30,RightinTimeout,Left,178,107,161,11,,,0.4,,,,,Bandit,C:\Use
2023-02-19 20:27:00,1.17.0,80,20,4.09,,30,RightinTimeout,Left,178,107,161,11,,,0.4,,,,,Bandit,C:\Use
2023-02-19 20:27:00,1.17.0,80,20,4.1,,30,RightinTimeout,Left,178,107,161,11,,,0.34,,,,,Bandit,C:\Use
2023-02-19 20:27:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,178,107,161,11,,,,,,,,Bandit,C:\Use
2023-02-19 20:27:00,1.17.0,80,20,4.1,,30,Right,Left,178,108,161,11,,,0.1,,,,,Bandit,C:\Use
2023-02-19 20:27:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,178,108,161,11,,,,,,,,Bandit,C:\Use
2023-02-19 20:27:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,178,108,161,11,,,,,,,,Bandit,C:\Use
2023-02-19 20:28:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,178,108,161,11,,,,,,,,Bandit,C:\Use
2023-02-19 20:28:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,178,108,161,11,,,,,,,,Bandit,C:\Use
2023-02-19 20:28:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,178,108,161,11,,,,,,,,Bandit,C:\Use
2023-02-19 20:28:00,1.17.0,80,20,4.09,,30,LeftinTimeOut,Left,178,108,161,11,,,,,,,,Bandit,C:\Use
2023-02-19 20:28:00,1.17.0,80,20,4.1,,30,Right,Left,178,109,161,11,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:28:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,178,109,161,11,,,,,,,,Bandit,C:\Use
2023-02-19 20:29:00,1.17.0,80,20,4.1,,30,Right,Left,178,110,161,11,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:30:00,1.17.0,80,20,4.1,,30,Right,Left,178,111,161,11,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:30:00,1.17.0,80,20,4.1,,30,RightinTimeout,Left,178,111,161,11,,,0.21,,,,,Bandit,C:\Use
2023-02-19 20:30:00,1.17.0,80,20,4.1,,30,RightinTimeout,Left,178,111,161,11,,,0.19,,,,,Bandit,C:\Use
2023-02-19 20:31:00,1.17.0,80,20,4.1,,30,Right,Left,178,112,161,11,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:32:00,1.17.0,80,20,4.1,,30,Right,Left,178,113,161,11,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:32:00,1.17.0,80,20,4.1,1.0,30,Pellet,Left,178,113,162,11,0.5,341.0,,,,,,Bandit,C:\Use
2023-02-19 20:32:00,1.17.0,80,20,4.1,,30,Right,Left,178,114,162,12,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:33:00,1.17.0,80,20,4.1,,30,Right,Left,178,115,162,12,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:33:00,1.17.0,80,20,4.1,1.0,30,Pellet,Left,178,115,163,12,0.69,48.0,,,,,,Bandit,C:\Use
2023-02-19 20:33:00,1.17.0,80,20,4.1,,30,Right,Left,178,116,163,13,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:33:00,1.17.0,80,20,4.09,,30,RightinTimeout,Left,178,116,163,13,,,0.29,,,,,Bandit,C:\Use
2023-02-19 20:33:00,1.17.0,80,20,4.1,,30,RightinTimeout,Left,178,116,163,13,,,0.32,,,,,Bandit,C:\Use
2023-02-19 20:33:00,1.17.0,80,20,4.1,,30,RightinTimeout,Left,178,116,163,13,,,0.32,,,,,Bandit,C:\Use
2023-02-19 20:33:00,1.17.0,80,20,4.09,,30,RightinTimeout,Left,178,116,163,13,,,0.71,,,,,Bandit,C:\Use
2023-02-19 20:33:00,1.17.0,80,20,4.1,,30,RightinTimeout,Left,178,116,163,13,,,0.79,,,,,Bandit,C:\Use
2023-02-19 20:33:00,1.17.0,80,20,4.1,,30,RightinTimeout,Left,178,116,163,13,,,0.67,,,,,Bandit,C:\Use
2023-02-19 20:34:00,1.17.0,80,20,4.1,,30,Left,Left,179,116,163,13,,,0.11,,,,,Bandit,C:\Use
2023-02-19 20:34:00,1.17.0,80,20,4.1,1.0,30,Pellet,Left,179,116,164,13,0.56,59.0,,,,,,Bandit,C:\Use
2023-02-19 20:34:00,1.17.0,80,20,4.1,,30,Left,Left,180,116,164,14,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:34:00,1.17.0,80,20,4.1,,30,Left,Left,181,116,164,14,,,0.04,,,,,Bandit,C:\Use
2023-02-19 20:34:00,1.17.0,80,20,4.1,2.0,30,Pellet,Left,181,116,165,14,0.06,38.0,,,,,,Bandit,C:\Use
2023-02-19 20:35:00,1.17.0,80,20,4.1,,30,Left,Left,182,116,165,15,,,0.3,,,,,Bandit,C:\Use
2023-02-19 20:35:00,1.17.0,80,20,4.1,,30,RightinTimeout,Left,182,116,165,15,,,0.27,,,,,Bandit,C:\Use
2023-02-19 20:35:00,1.17.0,80,20,4.09,,30,LeftinTimeOut,Left,182,116,165,15,,,,,,,,Bandit,C:\Use
2023-02-19 20:35:00,1.17.0,80,20,4.09,,30,LeftinTimeOut,Left,182,116,165,15,,,,,,,,Bandit,C:\Use
2023-02-19 20:35:00,1.17.0,80,20,4.09,,30,LeftinTimeOut,Left,182,116,165,15,,,,,,,,Bandit,C:\Use
2023-02-19 20:35:00,1.17.0,80,20,4.09,,30,LeftinTimeOut,Left,182,116,165,15,,,,,,,,Bandit,C:\Use
2023-02-19 20:35:00,1.17.0,80,20,4.1,,30,Right,Left,182,117,165,15,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:35:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,182,117,165,15,,,,,,,,Bandit,C:\Use
2023-02-19 20:35:00,1.17.0,80,20,4.09,,30,LeftinTimeOut,Left,182,117,165,15,,,,,,,,Bandit,C:\Use
2023-02-19 20:36:00,1.17.0,80,20,4.1,,30,Right,Left,182,118,165,15,,,0.14,,,,,Bandit,C:\Use
2023-02-19 20:36:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,182,118,165,15,,,,,,,,Bandit,C:\Use
2023-02-19 20:39:00,1.17.0,80,20,4.09,,30,Right,Left,182,119,165,15,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:39:00,1.17.0,80,20,4.1,,30,Right,Left,182,120,165,15,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:39:00,1.17.0,80,20,4.09,,30,LeftinTimeOut,Left,182,120,165,15,,,,,,,,Bandit,C:\Use
2023-02-19 20:40:00,1.17.0,80,20,4.1,,30,Left,Left,183,120,165,15,,,0.12,,,,,Bandit,C:\Use
2023-02-19 20:40:00,1.17.0,80,20,4.1,,30,LeftDuringDispense,Left,183,120,165,15,,,42.0,,,,,Bandit,C:\Use
2023-02-19 20:41:00,1.17.0,80,20,4.1,,30,LeftDuringDispense,Left,183,120,165,15,,,33.0,,,,,Bandit,C:\Use
2023-02-19 20:41:00,1.17.0,80,20,4.09,2.0,30,Pellet,Left,183,120,166,15,0.63,397.0,,,,,,Bandit,C:\Use
2023-02-19 20:41:00,1.17.0,80,20,4.1,,30,Left,Left,184,120,166,16,,,0.05,,,,,Bandit,C:\Use
2023-02-19 20:42:00,1.17.0,80,20,4.1,2.0,30,Pellet,Left,184,120,167,16,0.25,32.0,,,,,,Bandit,C:\Use
2023-02-19 20:42:00,1.17.0,80,20,4.11,,30,Right,Left,184,121,167,17,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:42:00,1.17.0,80,20,4.08,,30,RightinTimeout,Left,184,121,167,17,,,0.65,,,,,Bandit,C:\Use
2023-02-19 20:47:00,1.17.0,80,20,4.09,,30,LeftinTimeOut,Left,184,121,167,17,,,,,,,,Bandit,C:\Use
2023-02-19 20:47:00,1.17.0,80,20,4.1,,30,Right,Left,184,122,167,17,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:52:00,1.17.0,80,20,4.09,,30,LeftinTimeOut,Left,184,122,167,17,,,,,,,,Bandit,C:\Use
2023-02-19 20:53:00,1.17.0,80,20,4.09,,30,Left,Left,185,122,167,17,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:53:00,1.17.0,80,20,4.1,1.0,30,Pellet,Left,185,122,168,17,1.64,679.0,,,,,,Bandit,C:\Use
2023-02-19 20:53:00,1.17.0,80,20,4.09,,30,Left,Left,186,122,168,18,,,0.2,,,,,Bandit,C:\Use
2023-02-19 20:54:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,186,122,168,18,,,,,,,,Bandit,C:\Use
2023-02-19 20:57:00,1.17.0,80,20,4.09,,30,Left,Left,187,122,168,18,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:57:00,1.17.0,80,20,4.1,,30,Left,Left,188,122,168,18,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:57:00,1.17.0,80,20,4.1,1.0,30,Pellet,Left,188,122,169,18,0.56,250.0,,,,,,Bandit,C:\Use
2023-02-19 20:58:00,1.17.0,80,20,4.09,,30,Left,Left,189,122,169,19,,,0.3,,,,,Bandit,C:\Use
2023-02-19 20:58:00,1.17.0,80,20,4.09,,30,RightinTimeout,Left,189,122,169,19,,,0.75,,,,,Bandit,C:\Use
2023-02-19 20:58:00,1.17.0,80,20,4.1,,30,RightinTimeout,Left,189,122,169,19,,,0.04,,,,,Bandit,C:\Use
2023-02-19 20:58:00,1.17.0,80,20,4.09,,30,RightinTimeout,Left,189,122,169,19,,,0.34,,,,,Bandit,C:\Use
2023-02-19 20:58:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,189,122,169,19,,,,,,,,Bandit,C:\Use
2023-02-19 20:58:00,1.17.0,80,20,4.09,,30,LeftinTimeOut,Left,189,122,169,19,,,,,,,,Bandit,C:\Use
2023-02-19 20:58:00,1.17.0,80,20,4.09,,30,LeftinTimeOut,Left,189,122,169,19,,,,,,,,Bandit,C:\Use
2023-02-19 20:58:00,1.17.0,80,20,4.09,,30,LeftinTimeOut,Left,189,122,169,19,,,,,,,,Bandit,C:\Use
2023-02-19 20:59:00,1.17.0,80,20,4.1,,30,Left,Left,190,122,169,19,,,0.12,,,,,Bandit,C:\Use
2023-02-19 20:59:00,1.17.0,80,20,4.09,1.0,30,Pellet,Left,190,122,170,19,1.45,94.0,,,,,,Bandit,C:\Use
2023-02-19 20:59:00,1.17.0,80,20,4.09,,30,Left,Left,191,122,170,20,,,0.47,,,,,Bandit,C:\Use
2023-02-19 20:59:00,1.17.0,80,20,4.09,2.0,30,Pellet,Left,191,122,171,20,0.44,33.0,,,,,,Bandit,C:\Use
2023-02-19 20:59:00,1.17.0,80,20,4.09,,30,Left,Left,192,122,171,21,,,0.0,,,,,Bandit,C:\Use
2023-02-19 20:59:00,1.17.0,80,20,4.1,1.0,30,Pellet,Left,192,122,172,21,0.19,22.0,,,,,,Bandit,C:\Use
2023-02-19 21:00:00,1.17.0,80,20,4.1,,30,Left,Left,193,122,172,22,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:00:00,1.17.0,80,20,4.09,1.0,30,Pellet,Left,193,122,173,22,0.5,28.0,,,,,,Bandit,C:\Use
2023-02-19 21:01:00,1.17.0,80,20,4.09,,30,Left,Left,194,122,173,23,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:01:00,1.17.0,80,20,4.09,2.0,30,Pellet,Left,194,122,174,23,0.06,37.0,,,,,,Bandit,C:\Use
2023-02-19 21:01:00,1.17.0,80,20,4.1,,30,Left,Left,195,122,174,24,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:01:00,1.17.0,80,20,4.1,,30,LeftinTimeOut,Left,195,122,174,24,,,,,,,,Bandit,C:\Use
2023-02-19 21:01:00,1.17.0,80,20,4.09,,30,LeftinTimeOut,Left,195,122,174,24,,,,,,,,Bandit,C:\Use
2023-02-19 21:01:00,1.17.0,80,20,4.09,,30,LeftinTimeOut,Left,195,122,174,24,,,,,,,,Bandit,C:\Use
2023-02-19 21:02:00,1.17.0,80,20,4.1,,30,Right,Left,195,123,174,24,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:02:00,1.17.0,80,20,4.09,,30,Left,Left,196,123,174,24,,,0.01,,,,,Bandit,C:\Use
2023-02-19 21:02:00,1.17.0,80,20,4.09,1.0,30,Pellet,Left,196,123,175,24,0.44,98.0,,,,,,Bandit,C:\Use
2023-02-19 21:03:00,1.17.0,80,20,4.1,,30,Left,Left,197,123,175,25,,,0.3,,,,,Bandit,C:\Use
2023-02-19 21:03:00,1.17.0,80,20,4.1,2.0,30,Pellet,Left,197,123,176,25,0.06,23.0,,,,,,Bandit,C:\Use
2023-02-19 21:03:00,1.17.0,80,20,4.09,,30,Left,Left,198,123,176,26,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:03:00,1.17.0,80,20,4.1,2.0,30,Pellet,Left,198,123,177,26,0.06,28.0,,,,,,Bandit,C:\Use
2023-02-19 21:03:00,1.17.0,80,20,4.1,,30,Left,Left,199,123,177,27,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:03:00,1.17.0,80,20,4.09,1.0,30,Pellet,Left,199,123,178,27,0.06,24.0,,,,,,Bandit,C:\Use
2023-02-19 21:04:00,1.17.0,80,20,4.1,,30,Left,Left,200,123,178,28,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:04:00,1.17.0,80,20,4.09,2.0,30,Pellet,Left,200,123,179,28,11.36,37.0,,,,,,Bandit,C:\Use
2023-02-19 21:04:00,1.17.0,80,20,4.1,,30,Left,Left,201,123,179,29,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:05:00,1.17.0,80,20,4.09,2.0,30,Pellet,Left,201,123,180,29,0.63,27.0,,,,,,Bandit,C:\Use
2023-02-19 21:05:00,1.17.0,20,80,4.1,,30,Left,Right,202,123,180,0,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:05:00,1.17.0,20,80,4.1,,30,LeftinTimeOut,Right,202,123,180,0,,,,,,,,Bandit,C:\Use
2023-02-19 21:05:00,1.17.0,20,80,4.1,,30,LeftinTimeOut,Right,202,123,180,0,,,,,,,,Bandit,C:\Use
2023-02-19 21:08:00,1.17.0,20,80,4.1,,30,Left,Right,203,123,180,0,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:09:00,1.17.0,20,80,4.09,,30,Right,Right,203,124,180,0,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:09:00,1.17.0,20,80,4.09,2.0,30,Pellet,Right,203,124,181,0,0.37,282.0,,,,,,Bandit,C:\Use
2023-02-19 21:10:00,1.17.0,20,80,4.09,,30,Right,Right,203,125,181,1,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:10:00,1.17.0,20,80,4.1,,30,RightinTimeout,Right,203,125,181,1,,,0.14,,,,,Bandit,C:\Use
2023-02-19 21:10:00,1.17.0,20,80,4.1,,30,Right,Right,203,126,181,1,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:12:00,1.17.0,20,80,4.09,,30,Right,Right,203,127,181,1,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:12:00,1.17.0,20,80,4.1,2.0,30,Pellet,Right,203,127,182,1,0.63,155.0,,,,,,Bandit,C:\Use
2023-02-19 21:12:00,1.17.0,20,80,4.09,,30,Right,Right,203,128,182,2,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:14:00,1.17.0,20,80,4.09,,30,Left,Right,204,128,182,2,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:14:00,1.17.0,20,80,4.09,,30,Left,Right,205,128,182,2,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:18:00,1.17.0,20,80,4.09,,30,Right,Right,205,129,182,2,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:18:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,205,129,183,2,1.01,359.0,,,,,,Bandit,C:\Use
2023-02-19 21:18:00,1.17.0,20,80,4.09,,30,Right,Right,205,130,183,3,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:18:00,1.17.0,20,80,4.1,1.0,30,Pellet,Right,205,130,184,3,0.44,25.0,,,,,,Bandit,C:\Use
2023-02-19 21:19:00,1.17.0,20,80,4.09,,30,Right,Right,205,131,184,4,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:19:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,205,131,185,4,0.37,21.0,,,,,,Bandit,C:\Use
2023-02-19 21:19:00,1.17.0,20,80,4.09,,30,Right,Right,205,132,185,5,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:19:00,1.17.0,20,80,4.1,2.0,30,Pellet,Right,205,132,186,5,0.19,21.0,,,,,,Bandit,C:\Use
2023-02-19 21:19:00,1.17.0,20,80,4.09,,30,Right,Right,205,133,186,6,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:19:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,205,133,187,6,0.37,23.0,,,,,,Bandit,C:\Use
2023-02-19 21:20:00,1.17.0,20,80,4.09,,30,Right,Right,205,134,187,7,,,0.0,,,,,Bandit,C:\Use
