TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,ToneStart,PelletGrab,ToneStart_5000,ToneStart_10000,ToneStart_20000,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED
851223.184,,390.246,448.525,0,0,0,0,0,851.2231840000001,0,0,0,0,0,4.690147455402098,-10.857402300460194,-9.53288273887854,14.223030194280637,9.267490777724243,1.1532881098098084,315.7406851496194,105.04299475520546,31.745600596269764,0,0,3.3393642485530575
851289.849,,389.916,447.713,0,0,0,0,0,851.289849,0,0,0,0,0,3.8793387037326283,-11.18604355813369,-9.821405230440472,13.7007439341731,9.070419928783071,1.110938025090079,285.41230749755624,118.37924639345913,18.12098390898327,0,0,3.646225274995184
851356.504,,390.062,442.494,0,0,0,0,0,851.356504,0,0,0,0,0,-1.338470229825191,-11.038685024225401,-9.692035437806668,8.353565207981477,7.052804051249191,0.6773568850862728,288.1855719115993,121.21051745240042,3.103840273574089,0,0,3.729015676938966
851423.165,,388.948,440.316,0,0,0,0,0,851.423165,0,0,0,0,0,-3.515279059365014,-12.151326372629683,-10.668851484364536,7.153572424999522,6.60001864499163,0.5800543138643415,307.19884420485346,108.9658910771476,19.212860766121825,0,0,3.4221591725893474
851489.823,,390.148,439.291,0,0,0,0,0,851.489823,0,0,0,0,0,-4.539087945708786,-10.949967786780235,-9.614148325965093,5.075060380256307,5.815747327749515,0.41151616168754634,287.48135377765095,123.7091009984854,17.652077993649353,0,0,3.8065339626670367
851556.481,,387.543,437.411,0,0,0,0,0,851.5564810000001,0,0,0,0,0,-6.41789683524911,-13.553609205532553,-11.899951132923022,5.482054297673912,5.969315673206021,0.4445176556948772,323.6439200207543,105.16667834252549,21.88580674861298,0,0,3.369582366277096
851623.139,,388.82,437.238,0,0,0,0,0,851.6231389999999,0,0,0,0,0,-6.589705727986029,-12.275250628886681,-10.777647730561204,4.187942002575175,5.481016768755028,0.33958331313148926,313.61951987526373,102.42548215368996,14.932414073169785,0,0,3.253373650877489
851689.8,,389.377,435.204,0,0,0,0,0,851.6898,0,0,0,0,0,-8.622514570312944,-11.716891995698859,-10.287450531424033,1.6649359611110892,4.529027447089438,0.1350029368788316,322.1255366408865,105.32575950362883,22.50388524306151,0,0,3.361442335852443
851756.455,,387.587,434.621,0,0,0,0,0,851.756455,0,0,0,0,0,-9.204323523049652,-13.505533489400023,-11.857744242953162,2.65342071990351,4.902005917824093,0.2151551761324567,298.73351857203767,111.64698002832654,31.313692580964616,0,0,3.4739270910035236
851823.116,,389.229,435.209,0,0,0,0,0,851.823116,0,0,0,0,0,-8.615132371770017,-11.862174865415966,-10.414998045843822,1.7998656740738053,4.579939590701019,0.1459438426840183,288.0889107580709,115.60884458288126,39.56011686510632,0,0,3.562467846352643
