MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time,UnixTime,TimeDiff,ElapseTime,hours,mins
2/17/2021 20:18,1.2.5,ProRat,1,3.71,1,95,Left,Left,19330,600,938,29,nan,0.92,###############################################################################################################################################################################################################################################################,0,617640,171,
2/17/2021 20:18,1.2.5,ProRat,1,3.71,1,95,Left,Left,19331,600,938,29,nan,3.85,###############################################################################################################################################################################################################################################################,0,617640,171,
2/17/2021 20:18,1.2.5,ProRat,1,3.71,1,95,Left,Left,19332,600,938,29,nan,0.44,###############################################################################################################################################################################################################################################################,0,617640,171,
2/17/2021 20:18,1.2.5,ProRat,1,3.71,1,95,Left,Left,19333,600,938,29,nan,0.17,###############################################################################################################################################################################################################################################################,0,617640,171,
2/17/2021 20:18,1.2.5,ProRat,1,3.71,1,95,Left,Left,19334,600,938,29,nan,0.03,###############################################################################################################################################################################################################################################################,0,617640,171,
2/17/2021 20:19,1.2.5,ProRat,1,3.71,1,95,Right,Left,19334,601,938,29,nan,0.21,###############################################################################################################################################################################################################################################################,60,617700,171,
2/17/2021 20:19,1.2.5,ProRat,1,3.71,1,95,Left,Left,19335,601,938,29,nan,0,###############################################################################################################################################################################################################################################################,0,617700,171,
2/17/2021 20:19,1.2.5,ProRat,1,3.71,1,95,Left,Left,19336,601,938,29,nan,0.17,###############################################################################################################################################################################################################################################################,0,617700,171,
2/17/2021 20:19,1.2.5,ProRat,1,3.71,1,95,Left,Left,19337,601,938,29,nan,0.28,###############################################################################################################################################################################################################################################################,0,617700,171,
2/17/2021 20:19,1.2.5,ProRat,1,3.71,1,95,Left,Left,19338,601,938,29,nan,0.17,###############################################################################################################################################################################################################################################################,0,617700,171,
2/17/2021 20:19,1.2.5,ProRat,1,3.71,1,95,Left,Left,19339,601,938,29,nan,0,###############################################################################################################################################################################################################################################################,0,617700,171,
2/17/2021 20:19,1.2.5,ProRat,1,3.71,1,95,Left,Left,19340,601,938,29,nan,0.52,###############################################################################################################################################################################################################################################################,0,617700,171,
2/17/2021 20:19,1.2.5,ProRat,1,3.71,1,95,Left,Left,19341,601,938,29,nan,0.04,###############################################################################################################################################################################################################################################################,0,617700,171,
2/17/2021 20:20,1.2.5,ProRat,1,3.71,1,95,Left,Left,19342,601,938,29,nan,0.15,###############################################################################################################################################################################################################################################################,60,617760,171,
2/17/2021 20:20,1.2.5,ProRat,1,3.71,1,95,Left,Left,19343,601,938,29,nan,0.44,###############################################################################################################################################################################################################################################################,0,617760,171,
2/17/2021 20:20,1.2.5,ProRat,1,3.71,1,95,Left,Left,19344,601,938,29,nan,0,###############################################################################################################################################################################################################################################################,0,617760,171,
2/17/2021 20:20,1.2.5,ProRat,1,3.71,1,95,Left,Left,19345,601,938,29,nan,0.2,###############################################################################################################################################################################################################################################################,0,617760,171,
2/17/2021 20:20,1.2.5,ProRat,1,3.71,1,95,Left,Left,19346,601,938,29,nan,0.1,###############################################################################################################################################################################################################################################################,0,617760,171,
2/17/2021 20:20,1.2.5,ProRat,1,3.71,1,95,Left,Left,19347,601,938,29,nan,0.05,###############################################################################################################################################################################################################################################################,0,617760,171,
2/17/2021 20:21,1.2.5,ProRat,1,3.71,1,95,Left,Left,19348,601,938,29,nan,1.32,###############################################################################################################################################################################################################################################################,60,617820,171,
2/17/2021 20:21,1.2.5,ProRat,1,3.71,1,95,Left,Left,19349,601,938,29,nan,0.69,###############################################################################################################################################################################################################################################################,0,617820,171,
2/17/2021 20:21,1.2.5,ProRat,1,3.71,1,95,Left,Left,19350,601,938,29,nan,0.25,###############################################################################################################################################################################################################################################################,0,617820,171,
2/17/2021 20:21,1.2.5,ProRat,1,3.71,1,95,Left,Left,19351,601,938,29,nan,0,###############################################################################################################################################################################################################################################################,0,617820,171,
2/17/2021 20:21,1.2.5,ProRat,1,3.71,1,95,Left,Left,19352,601,938,29,nan,1.07,###############################################################################################################################################################################################################################################################,0,617820,171,
2/17/2021 20:21,1.2.5,ProRat,1,3.71,1,95,Left,Left,19353,601,938,29,nan,0.34,###############################################################################################################################################################################################################################################################,0,617820,171,
2/17/2021 20:21,1.2.5,ProRat,1,3.71,1,95,Left,Left,19354,601,938,29,nan,0.78,###############################################################################################################################################################################################################################################################,0,617820,171,
2/17/2021 20:21,1.2.5,ProRat,1,3.71,1,95,Left,Left,19355,601,938,29,nan,1.21,###############################################################################################################################################################################################################################################################,0,617820,171,
2/17/2021 20:21,1.2.5,ProRat,1,3.71,1,95,Left,Left,19356,601,938,29,nan,0.14,###############################################################################################################################################################################################################################################################,0,617820,171,
2/17/2021 20:21,1.2.5,ProRat,1,3.71,1,95,Left,Left,19357,601,938,29,nan,0.11,###############################################################################################################################################################################################################################################################,0,617820,171,
2/17/2021 20:21,1.2.5,ProRat,1,3.71,1,95,Left,Left,19358,601,938,29,nan,0.03,###############################################################################################################################################################################################################################################################,0,617820,171,
2/17/2021 20:21,1.2.5,ProRat,1,3.71,1,95,Left,Left,19359,601,938,29,nan,0,###############################################################################################################################################################################################################################################################,0,617820,171,
2/17/2021 20:21,1.2.5,ProRat,1,3.71,1,95,Left,Left,19360,601,938,29,nan,0.16,###############################################################################################################################################################################################################################################################,0,617820,171,
2/17/2021 20:21,1.2.5,ProRat,1,3.71,1,95,Left,Left,19361,601,938,29,nan,0.26,###############################################################################################################################################################################################################################################################,0,617820,171,
2/17/2021 20:21,1.2.5,ProRat,1,3.71,1,95,Left,Left,19362,601,938,29,nan,0.23,###############################################################################################################################################################################################################################################################,0,617820,171,
2/17/2021 20:22,1.2.5,ProRat,1,3.71,1,95,Left,Left,19363,601,938,29,nan,0.06,###############################################################################################################################################################################################################################################################,60,617880,171,
2/17/2021 20:22,1.2.5,ProRat,1,3.71,1,95,Left,Left,19364,601,938,29,nan,1.05,###############################################################################################################################################################################################################################################################,0,617880,171,
2/17/2021 20:22,1.2.5,ProRat,1,3.71,1,95,Left,Left,19365,601,938,29,nan,0.9,###############################################################################################################################################################################################################################################################,0,617880,171,
2/17/2021 20:22,1.2.5,ProRat,1,3.71,1,95,Left,Left,19366,601,938,29,nan,0.48,###############################################################################################################################################################################################################################################################,0,617880,171,
2/17/2021 20:22,1.2.5,ProRat,1,3.71,1,95,Left,Left,19367,601,938,29,nan,0.63,###############################################################################################################################################################################################################################################################,0,617880,171,
2/17/2021 20:22,1.2.5,ProRat,1,3.71,1,95,Left,Left,19368,601,938,29,nan,0.22,###############################################################################################################################################################################################################################################################,0,617880,171,
2/17/2021 20:22,1.2.5,ProRat,1,3.71,1,95,Left,Left,19369,601,938,29,nan,0.34,###############################################################################################################################################################################################################################################################,0,617880,171,
2/17/2021 20:22,1.2.5,ProRat,1,3.71,1,95,Right,Left,19369,602,938,29,nan,0.09,###############################################################################################################################################################################################################################################################,0,617880,171,
2/17/2021 20:23,1.2.5,ProRat,1,3.71,1,95,Left,Left,19370,602,938,29,nan,0.14,###############################################################################################################################################################################################################################################################,60,617940,171,
2/17/2021 20:23,1.2.5,ProRat,1,3.71,1,95,Left,Left,19371,602,938,29,nan,0.17,###############################################################################################################################################################################################################################################################,0,617940,171,
2/17/2021 20:23,1.2.5,ProRat,1,3.71,1,95,Left,Left,19372,602,938,29,nan,0.63,###############################################################################################################################################################################################################################################################,0,617940,171,
2/17/2021 20:23,1.2.5,ProRat,1,3.71,1,95,Left,Left,19373,602,938,29,nan,0.17,###############################################################################################################################################################################################################################################################,0,617940,171,
2/17/2021 20:23,1.2.5,ProRat,1,3.71,1,95,Left,Left,19374,602,938,29,nan,0.73,###############################################################################################################################################################################################################################################################,0,617940,171,
2/17/2021 20:23,1.2.5,ProRat,1,3.71,1,95,Left,Left,19375,602,938,29,nan,0.24,###############################################################################################################################################################################################################################################################,0,617940,171,
2/17/2021 20:23,1.2.5,ProRat,1,3.71,1,95,Left,Left,19376,602,938,29,nan,0.31,###############################################################################################################################################################################################################################################################,0,617940,171,
2/17/2021 20:23,1.2.5,ProRat,1,3.71,1,95,Left,Left,19377,602,938,29,nan,0.25,###############################################################################################################################################################################################################################################################,0,617940,171,
2/17/2021 20:23,1.2.5,ProRat,1,3.71,1,95,Left,Left,19378,602,938,29,nan,0.37,###############################################################################################################################################################################################################################################################,0,617940,171,
2/17/2021 20:23,1.2.5,ProRat,1,3.71,1,95,Pellet,Left,19378,602,939,30,0.06,nan,###############################################################################################################################################################################################################################################################,0,617940,171,
2/17/2021 20:25,1.2.5,ProRat,1,3.71,1,106,Left,Left,19379,602,939,30,nan,0.08,###############################################################################################################################################################################################################################################################,120,618060,171,
2/17/2021 20:25,1.2.5,ProRat,1,3.71,1,106,Right,Left,19379,603,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618060,171,
2/17/2021 20:25,1.2.5,ProRat,1,3.71,1,106,Left,Left,19380,603,939,30,nan,0.11,###############################################################################################################################################################################################################################################################,0,618060,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Right,Left,19380,604,939,30,nan,0.1,###############################################################################################################################################################################################################################################################,60,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Right,Left,19380,605,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Right,Left,19380,606,939,30,nan,0.53,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Right,Left,19380,607,939,30,nan,0.09,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Right,Left,19380,608,939,30,nan,0.03,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Right,Left,19380,609,939,30,nan,0.16,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Right,Left,19380,610,939,30,nan,0.12,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Left,Left,19381,610,939,30,nan,0.37,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Left,Left,19382,610,939,30,nan,0.14,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Left,Left,19383,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Left,Left,19384,610,939,30,nan,1.13,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Left,Left,19385,610,939,30,nan,0.95,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Left,Left,19386,610,939,30,nan,0.72,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Left,Left,19387,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Left,Left,19388,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Left,Left,19389,610,939,30,nan,0.28,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Left,Left,19390,610,939,30,nan,0.2,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Left,Left,19391,610,939,30,nan,0.26,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Left,Left,19392,610,939,30,nan,0.26,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:26,1.2.5,ProRat,1,3.71,1,106,Left,Left,19393,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618120,171,
2/17/2021 20:27,1.2.5,ProRat,1,3.71,1,106,Left,Left,19394,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,60,618180,171,
2/17/2021 20:27,1.2.5,ProRat,1,3.71,1,106,Left,Left,19395,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618180,171,
2/17/2021 20:27,1.2.5,ProRat,1,3.71,1,106,Left,Left,19396,610,939,30,nan,0.15,###############################################################################################################################################################################################################################################################,0,618180,171,
2/17/2021 20:28,1.2.5,ProRat,1,3.71,1,106,Left,Left,19397,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,60,618240,171,
2/17/2021 20:28,1.2.5,ProRat,1,3.71,1,106,Left,Left,19398,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618240,171,
2/17/2021 20:28,1.2.5,ProRat,1,3.71,1,106,Left,Left,19399,610,939,30,nan,0.25,###############################################################################################################################################################################################################################################################,0,618240,171,
2/17/2021 20:28,1.2.5,ProRat,1,3.71,1,106,Left,Left,19400,610,939,30,nan,0.96,###############################################################################################################################################################################################################################################################,0,618240,171,
2/17/2021 20:28,1.2.5,ProRat,1,3.71,1,106,Left,Left,19401,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618240,171,
2/17/2021 20:28,1.2.5,ProRat,1,3.71,1,106,Left,Left,19402,610,939,30,nan,0.69,###############################################################################################################################################################################################################################################################,0,618240,171,
2/17/2021 20:28,1.2.5,ProRat,1,3.71,1,106,Left,Left,19403,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618240,171,
2/17/2021 20:28,1.2.5,ProRat,1,3.71,1,106,Left,Left,19404,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618240,171,
2/17/2021 20:31,1.2.5,ProRat,1,3.71,1,106,Left,Left,19405,610,939,30,nan,0.19,###############################################################################################################################################################################################################################################################,180,618420,171,
2/17/2021 20:31,1.2.5,ProRat,1,3.71,1,106,Left,Left,19406,610,939,30,nan,0.63,###############################################################################################################################################################################################################################################################,0,618420,171,
2/17/2021 20:31,1.2.5,ProRat,1,3.71,1,106,Left,Left,19407,610,939,30,nan,0.71,###############################################################################################################################################################################################################################################################,0,618420,171,
2/17/2021 20:31,1.2.5,ProRat,1,3.71,1,106,Left,Left,19408,610,939,30,nan,0.3,###############################################################################################################################################################################################################################################################,0,618420,171,
2/17/2021 20:32,1.2.5,ProRat,1,3.71,1,106,Left,Left,19409,610,939,30,nan,1,###############################################################################################################################################################################################################################################################,60,618480,171,
2/17/2021 20:32,1.2.5,ProRat,1,3.71,1,106,Left,Left,19410,610,939,30,nan,0.98,###############################################################################################################################################################################################################################################################,0,618480,171,
2/17/2021 20:32,1.2.5,ProRat,1,3.71,1,106,Left,Left,19411,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618480,171,
2/17/2021 20:32,1.2.5,ProRat,1,3.71,1,106,Left,Left,19412,610,939,30,nan,0.65,###############################################################################################################################################################################################################################################################,0,618480,171,
2/17/2021 20:32,1.2.5,ProRat,1,3.71,1,106,Left,Left,19413,610,939,30,nan,0.56,###############################################################################################################################################################################################################################################################,0,618480,171,
2/17/2021 20:32,1.2.5,ProRat,1,3.71,1,106,Left,Left,19414,610,939,30,nan,0.85,###############################################################################################################################################################################################################################################################,0,618480,171,
2/17/2021 20:32,1.2.5,ProRat,1,3.71,1,106,Left,Left,19415,610,939,30,nan,1.52,###############################################################################################################################################################################################################################################################,0,618480,171,
2/17/2021 20:32,1.2.5,ProRat,1,3.71,1,106,Left,Left,19416,610,939,30,nan,0.35,###############################################################################################################################################################################################################################################################,0,618480,171,
2/17/2021 20:32,1.2.5,ProRat,1,3.71,1,106,Left,Left,19417,610,939,30,nan,0.3,###############################################################################################################################################################################################################################################################,0,618480,171,
2/17/2021 20:32,1.2.5,ProRat,1,3.71,1,106,Left,Left,19418,610,939,30,nan,0.21,###############################################################################################################################################################################################################################################################,0,618480,171,
2/17/2021 20:32,1.2.5,ProRat,1,3.71,1,106,Left,Left,19419,610,939,30,nan,0.41,###############################################################################################################################################################################################################################################################,0,618480,171,
2/17/2021 20:33,1.2.5,ProRat,1,3.71,1,106,Left,Left,19420,610,939,30,nan,0.13,###############################################################################################################################################################################################################################################################,60,618540,171,
2/17/2021 20:33,1.2.5,ProRat,1,3.71,1,106,Left,Left,19421,610,939,30,nan,0.7,###############################################################################################################################################################################################################################################################,0,618540,171,
2/17/2021 20:33,1.2.5,ProRat,1,3.71,1,106,Left,Left,19422,610,939,30,nan,0.66,###############################################################################################################################################################################################################################################################,0,618540,171,
2/17/2021 20:33,1.2.5,ProRat,1,3.71,1,106,Left,Left,19423,610,939,30,nan,0.52,###############################################################################################################################################################################################################################################################,0,618540,171,
2/17/2021 20:33,1.2.5,ProRat,1,3.71,1,106,Left,Left,19424,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618540,171,
2/17/2021 20:33,1.2.5,ProRat,1,3.71,1,106,Left,Left,19425,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618540,171,
2/17/2021 20:33,1.2.5,ProRat,1,3.71,1,106,Left,Left,19426,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618540,171,
2/17/2021 20:33,1.2.5,ProRat,1,3.71,1,106,Left,Left,19427,610,939,30,nan,0.22,###############################################################################################################################################################################################################################################################,0,618540,171,
2/17/2021 20:33,1.2.5,ProRat,1,3.71,1,106,Left,Left,19428,610,939,30,nan,0.38,###############################################################################################################################################################################################################################################################,0,618540,171,
2/17/2021 20:34,1.2.5,ProRat,1,3.71,1,106,Left,Left,19429,610,939,30,nan,0.96,###############################################################################################################################################################################################################################################################,60,618600,171,
2/17/2021 20:34,1.2.5,ProRat,1,3.71,1,106,Left,Left,19430,610,939,30,nan,0.26,###############################################################################################################################################################################################################################################################,0,618600,171,
2/17/2021 20:34,1.2.5,ProRat,1,3.71,1,106,Left,Left,19431,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618600,171,
2/17/2021 20:34,1.2.5,ProRat,1,3.71,1,106,Left,Left,19432,610,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618600,171,
2/17/2021 20:34,1.2.5,ProRat,1,3.71,1,106,Left,Left,19433,610,939,30,nan,0.19,###############################################################################################################################################################################################################################################################,0,618600,171,
2/17/2021 20:34,1.2.5,ProRat,1,3.71,1,106,Left,Left,19434,610,939,30,nan,0.64,###############################################################################################################################################################################################################################################################,0,618600,171,
2/17/2021 20:34,1.2.5,ProRat,1,3.71,1,106,Right,Left,19434,611,939,30,nan,0.07,###############################################################################################################################################################################################################################################################,0,618600,171,
2/17/2021 20:35,1.2.5,ProRat,1,3.71,1,106,Left,Left,19435,611,939,30,nan,0.24,###############################################################################################################################################################################################################################################################,60,618660,171,
2/17/2021 20:35,1.2.5,ProRat,1,3.71,1,106,Left,Left,19436,611,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618660,171,
2/17/2021 20:35,1.2.5,ProRat,1,3.71,1,106,Left,Left,19437,611,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618660,171,
2/17/2021 20:35,1.2.5,ProRat,1,3.71,1,106,Left,Left,19438,611,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618660,171,
2/17/2021 20:35,1.2.5,ProRat,1,3.71,1,106,Left,Left,19439,611,939,30,nan,1.24,###############################################################################################################################################################################################################################################################,0,618660,171,
2/17/2021 20:35,1.2.5,ProRat,1,3.71,1,106,Left,Left,19440,611,939,30,nan,1.02,###############################################################################################################################################################################################################################################################,0,618660,171,
2/17/2021 20:35,1.2.5,ProRat,1,3.71,1,106,Left,Left,19441,611,939,30,nan,0,###############################################################################################################################################################################################################################################################,0,618660,171,
2/17/2021 20:35,1.2.5,ProRat,1,3.71,1,106,Left,Left,19442,611,939,30,nan,0.39,###############################################################################################################################################################################################################################################################,0,618660,171,
2/17/2021 20:35,1.2.5,ProRat,1,3.71,1,106,Left,Left,19443,611,939,30,nan,0.98,###############################################################################################################################################################################################################################################################,0,618660,171,
2/17/2021 20:35,1.2.5,ProRat,1,3.71,1,106,Left,Left,19444,611,939,30,nan,0.35,###############################################################################################################################################################################################################################################################,0,618660,171,
2/17/2021 20:35,1.2.5,ProRat,1,3.71,1,106,Left,Left,19445,611,939,30,nan,0.5,###############################################################################################################################################################################################################################################################,0,618660,171,
2/17/2021 20:35,1.2.5,ProRat,1,3.71,1,106,Left,Left,19446,611,939,30,nan,0.24,###############################################################################################################################################################################################################################################################,0,618660,171,
2/17/2021 20:36,1.2.5,ProRat,1,3.71,1,106,Left,Left,19447,611,939,30,nan,0.4,###############################################################################################################################################################################################################################################################,60,618720,171,
