Unnamed: 0,Unnamed: 0.1,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
9763,9763,2023-03-08 17:19:42,1.12.0,PRexp,5,4.12,,45,Left,Left,8798,426,540,22,,,0.32,2023-03-08 17:19:42
9764,9764,2023-03-08 17:19:45,1.12.0,PRexp,5,4.12,,45,Left,Left,8799,426,540,22,,,0.57,2023-03-08 17:19:45
9765,9765,2023-03-08 17:19:46,1.12.0,PRexp,5,4.12,,45,Left,Left,8800,426,540,22,,,0.0,2023-03-08 17:19:46
9766,9766,2023-03-08 17:19:47,1.12.0,PRexp,5,4.13,,45,Left,Left,8801,426,540,22,,,0.39,2023-03-08 17:19:47
9767,9767,2023-03-08 17:19:48,1.12.0,PRexp,5,4.12,,45,Left,Left,8802,426,540,22,,,0.44,2023-03-08 17:19:48
9768,9768,2023-03-08 17:19:49,1.12.0,PRexp,5,4.13,,45,Left,Left,8803,426,540,22,,,0.29,2023-03-08 17:19:49
9769,9769,2023-03-08 17:19:51,1.12.0,PRexp,5,4.12,,45,Left,Left,8804,426,540,22,,,0.4,2023-03-08 17:19:51
9770,9770,2023-03-08 17:22:17,1.12.0,PRexp,5,4.13,,45,Left,Left,8805,426,540,22,,,0.29,2023-03-08 17:22:17
9771,9771,2023-03-08 17:22:18,1.12.0,PRexp,5,4.13,,45,Left,Left,8806,426,540,22,,,0.37,2023-03-08 17:22:18
9772,9772,2023-03-08 17:22:20,1.12.0,PRexp,5,4.12,,45,Left,Left,8807,426,540,22,,,0.34,2023-03-08 17:22:20
9773,9773,2023-03-08 17:22:23,1.12.0,PRexp,5,4.12,,45,Left,Left,8808,426,540,22,,,0.44,2023-03-08 17:22:23
9774,9774,2023-03-08 17:22:25,1.12.0,PRexp,5,4.12,,45,Left,Left,8809,426,540,22,,,0.48,2023-03-08 17:22:25
9775,9775,2023-03-08 17:22:27,1.12.0,PRexp,5,4.12,,45,Left,Left,8810,426,540,22,,,0.47,2023-03-08 17:22:27
9776,9776,2023-03-08 17:22:29,1.12.0,PRexp,5,4.12,,45,Left,Left,8811,426,540,22,,,0.34,2023-03-08 17:22:29
9777,9777,2023-03-08 17:22:30,1.12.0,PRexp,5,4.12,,45,Left,Left,8812,426,540,22,,,0.22,2023-03-08 17:22:30
9778,9778,2023-03-08 17:22:31,1.12.0,PRexp,5,4.12,,45,Left,Left,8813,426,540,22,,,0.0,2023-03-08 17:22:31
9779,9779,2023-03-08 17:22:32,1.12.0,PRexp,5,4.12,,45,Left,Left,8814,426,540,22,,,0.47,2023-03-08 17:22:32
9780,9780,2023-03-08 17:22:34,1.12.0,PRexp,5,4.12,,45,Left,Left,8815,426,540,22,,,0.37,2023-03-08 17:22:34
9781,9781,2023-03-08 17:22:37,1.12.0,PRexp,5,4.12,,45,Left,Left,8816,426,540,22,,,0.27,2023-03-08 17:22:37
9782,9782,2023-03-08 17:22:39,1.12.0,PRexp,5,4.12,,45,Left,Left,8817,426,540,22,,,0.46,2023-03-08 17:22:39
9783,9783,2023-03-08 17:22:40,1.12.0,PRexp,5,4.12,,45,Left,Left,8818,426,540,22,,,0.44,2023-03-08 17:22:40
9784,9784,2023-03-08 17:22:42,1.12.0,PRexp,5,4.12,,45,Left,Left,8819,426,540,22,,,0.38,2023-03-08 17:22:42
9785,9785,2023-03-08 17:22:49,1.12.0,PRexp,5,4.12,,45,Left,Left,8820,426,540,22,,,0.0,2023-03-08 17:22:49
9786,9786,2023-03-08 17:23:38,1.12.0,PRexp,5,4.12,,45,Left,Left,8821,426,540,22,,,0.02,2023-03-08 17:23:38
9787,9787,2023-03-08 17:23:41,1.12.0,PRexp,5,4.12,,45,Left,Left,8822,426,540,22,,,0.16,2023-03-08 17:23:41
9788,9788,2023-03-08 17:23:42,1.12.0,PRexp,5,4.12,,45,Left,Left,8823,426,540,22,,,0.04,2023-03-08 17:23:42
9789,9789,2023-03-08 17:23:44,1.12.0,PRexp,5,4.12,1.0,45,Pellet,Left,8823,426,541,23,0.68,721.0,,2023-03-08 17:23:44
9790,9790,2023-03-08 17:24:55,1.12.0,PRexp,5,4.12,,50,Left,Left,8824,426,541,23,,,0.04,2023-03-08 17:24:55
9791,9791,2023-03-08 17:24:58,1.12.0,PRexp,5,4.12,,50,Left,Left,8825,426,541,23,,,0.48,2023-03-08 17:24:58
9792,9792,2023-03-08 17:25:00,1.12.0,PRexp,5,4.12,,50,Left,Left,8826,426,541,23,,,0.32,2023-03-08 17:25:00
9793,9793,2023-03-08 17:25:04,1.12.0,PRexp,5,4.12,,50,Left,Left,8827,426,541,23,,,0.98,2023-03-08 17:25:04
9794,9794,2023-03-08 17:25:06,1.12.0,PRexp,5,4.12,,50,Left,Left,8828,426,541,23,,,0.59,2023-03-08 17:25:06
9795,9795,2023-03-08 17:25:08,1.12.0,PRexp,5,4.13,,50,Left,Left,8829,426,541,23,,,0.24,2023-03-08 17:25:08
9796,9796,2023-03-08 17:25:09,1.12.0,PRexp,5,4.12,,50,Left,Left,8830,426,541,23,,,0.0,2023-03-08 17:25:09
9797,9797,2023-03-08 17:25:10,1.12.0,PRexp,5,4.12,,50,Left,Left,8831,426,541,23,,,0.0,2023-03-08 17:25:10
9798,9798,2023-03-08 17:25:11,1.12.0,PRexp,5,4.12,,50,Left,Left,8832,426,541,23,,,0.0,2023-03-08 17:25:11
9799,9799,2023-03-08 17:25:13,1.12.0,PRexp,5,4.12,,50,Left,Left,8833,426,541,23,,,0.63,2023-03-08 17:25:13
9800,9800,2023-03-08 17:25:14,1.12.0,PRexp,5,4.12,,50,Left,Left,8834,426,541,23,,,0.03,2023-03-08 17:25:14
9801,9801,2023-03-08 17:25:15,1.12.0,PRexp,5,4.12,,50,Left,Left,8835,426,541,23,,,0.02,2023-03-08 17:25:15
9802,9802,2023-03-08 17:25:16,1.12.0,PRexp,5,4.12,,50,Left,Left,8836,426,541,23,,,0.15,2023-03-08 17:25:16
9803,9803,2023-03-08 17:25:17,1.12.0,PRexp,5,4.12,,50,Left,Left,8837,426,541,23,,,0.5,2023-03-08 17:25:17
9804,9804,2023-03-08 17:25:20,1.12.0,PRexp,5,4.12,,50,Left,Left,8838,426,541,23,,,0.54,2023-03-08 17:25:20
9805,9805,2023-03-08 17:25:21,1.12.0,PRexp,5,4.12,,50,Left,Left,8839,426,541,23,,,0.34,2023-03-08 17:25:21
9806,9806,2023-03-08 17:25:23,1.12.0,PRexp,5,4.12,,50,Left,Left,8840,426,541,23,,,0.23,2023-03-08 17:25:23
9807,9807,2023-03-08 17:25:25,1.12.0,PRexp,5,4.12,,50,Left,Left,8841,426,541,23,,,0.51,2023-03-08 17:25:25
9808,9808,2023-03-08 17:25:28,1.12.0,PRexp,5,4.12,,50,Left,Left,8842,426,541,23,,,0.05,2023-03-08 17:25:28
9809,9809,2023-03-08 17:25:29,1.12.0,PRexp,5,4.12,,50,Left,Left,8843,426,541,23,,,0.0,2023-03-08 17:25:29
9810,9810,2023-03-08 17:25:30,1.12.0,PRexp,5,4.12,,50,Left,Left,8844,426,541,23,,,0.03,2023-03-08 17:25:30
9811,9811,2023-03-08 17:25:32,1.12.0,PRexp,5,4.12,,50,Left,Left,8845,426,541,23,,,0.0,2023-03-08 17:25:32
9812,9812,2023-03-08 17:25:34,1.12.0,PRexp,5,4.12,,50,Left,Left,8846,426,541,23,,,1.25,2023-03-08 17:25:34
9813,9813,2023-03-08 17:25:35,1.12.0,PRexp,5,4.12,,50,Left,Left,8847,426,541,23,,,0.0,2023-03-08 17:25:35
9814,9814,2023-03-08 17:25:38,1.12.0,PRexp,5,4.12,,50,Left,Left,8848,426,541,23,,,1.12,2023-03-08 17:25:38
9815,9815,2023-03-08 17:25:40,1.12.0,PRexp,5,4.13,,50,Left,Left,8849,426,541,23,,,0.01,2023-03-08 17:25:40
9816,9816,2023-03-08 17:25:45,1.12.0,PRexp,5,4.12,,50,Right,Left,8849,427,541,23,,,0.96,2023-03-08 17:25:45
9817,9817,2023-03-08 17:29:30,1.12.0,PRexp,5,4.12,,50,Left,Left,8850,427,541,23,,,0.7,2023-03-08 17:29:30
9818,9818,2023-03-08 17:30:25,1.12.0,PRexp,5,4.12,,50,Left,Left,8851,427,541,23,,,0.47,2023-03-08 17:30:25
9819,9819,2023-03-08 17:31:00,1.12.0,PRexp,5,4.12,,50,Left,Left,8852,427,541,23,,,0.05,2023-03-08 17:31:00
9820,9820,2023-03-08 18:02:22,1.12.0,PRexp,5,4.12,,1,Left,Left,8853,427,541,0,,,0.02,2023-03-08 18:02:22
9821,9821,2023-03-08 18:02:25,1.12.0,PRexp,5,4.12,1.0,1,Pellet,Left,8853,427,542,1,1.98,2322.0,,2023-03-08 18:02:25
9822,9822,2023-03-08 18:03:09,1.12.0,PRexp,5,4.12,,1,Left,Left,8854,427,542,1,,,0.09,2023-03-08 18:03:09
9823,9823,2023-03-08 18:03:10,1.12.0,PRexp,5,4.12,1.0,1,Pellet,Left,8854,427,543,2,0.41,45.0,,2023-03-08 18:03:10
9824,9824,2023-03-08 18:03:45,1.12.0,PRexp,5,4.12,,2,Left,Left,8855,427,543,2,,,0.59,2023-03-08 18:03:45
9825,9825,2023-03-08 18:03:47,1.12.0,PRexp,5,4.12,,2,Left,Left,8856,427,543,2,,,0.07,2023-03-08 18:03:47
9826,9826,2023-03-08 18:03:48,1.12.0,PRexp,5,4.12,1.0,2,Pellet,Left,8856,427,544,3,0.47,38.0,,2023-03-08 18:03:48
9827,9827,2023-03-08 18:04:23,1.12.0,PRexp,5,4.12,,2,Left,Left,8857,427,544,3,,,0.29,2023-03-08 18:04:23
9828,9828,2023-03-08 18:04:24,1.12.0,PRexp,5,4.12,,2,Left,Left,8858,427,544,3,,,0.0,2023-03-08 18:04:24
9829,9829,2023-03-08 18:04:26,1.12.0,PRexp,5,4.12,1.0,2,Pellet,Left,8858,427,545,4,0.61,38.0,,2023-03-08 18:04:26
9830,9830,2023-03-08 18:05:03,1.12.0,PRexp,5,4.12,,3,Left,Left,8859,427,545,4,,,0.38,2023-03-08 18:05:03
9831,9831,2023-03-08 18:05:04,1.12.0,PRexp,5,4.12,,3,Left,Left,8860,427,545,4,,,0.05,2023-03-08 18:05:04
9832,9832,2023-03-08 18:05:09,1.12.0,PRexp,5,4.12,,3,Left,Left,8861,427,545,4,,,0.56,2023-03-08 18:05:09
9833,9833,2023-03-08 18:05:10,1.12.0,PRexp,5,4.12,1.0,3,Pellet,Left,8861,427,546,5,0.34,44.0,,2023-03-08 18:05:10
9834,9834,2023-03-08 18:05:55,1.12.0,PRexp,5,4.12,,4,Left,Left,8862,427,546,5,,,0.4,2023-03-08 18:05:55
9835,9835,2023-03-08 18:05:57,1.12.0,PRexp,5,4.13,,4,Left,Left,8863,427,546,5,,,0.43,2023-03-08 18:05:57
9836,9836,2023-03-08 18:05:58,1.12.0,PRexp,5,4.12,,4,Left,Left,8864,427,546,5,,,0.26,2023-03-08 18:05:58
9837,9837,2023-03-08 18:06:00,1.12.0,PRexp,5,4.12,,4,Left,Left,8865,427,546,5,,,0.09,2023-03-08 18:06:00
9838,9838,2023-03-08 18:06:01,1.12.0,PRexp,5,4.12,1.0,4,Pellet,Left,8865,427,547,6,0.34,51.0,,2023-03-08 18:06:01
9839,9839,2023-03-08 18:06:47,1.12.0,PRexp,5,4.12,,5,Left,Left,8866,427,547,6,,,0.05,2023-03-08 18:06:47
9840,9840,2023-03-08 18:06:49,1.12.0,PRexp,5,4.12,,5,Left,Left,8867,427,547,6,,,0.42,2023-03-08 18:06:49
9841,9841,2023-03-08 18:06:53,1.12.0,PRexp,5,4.12,,5,Left,Left,8868,427,547,6,,,0.09,2023-03-08 18:06:53
9842,9842,2023-03-08 18:06:54,1.12.0,PRexp,5,4.12,,5,Left,Left,8869,427,547,6,,,0.44,2023-03-08 18:06:54
9843,9843,2023-03-08 18:06:56,1.12.0,PRexp,5,4.12,,5,Left,Left,8870,427,547,6,,,0.12,2023-03-08 18:06:56
9844,9844,2023-03-08 18:06:57,1.12.0,PRexp,5,4.12,1.0,5,Pellet,Left,8870,427,548,7,0.34,56.0,,2023-03-08 18:06:57
9845,9845,2023-03-08 18:07:44,1.12.0,PRexp,5,4.12,,6,Left,Left,8871,427,548,7,,,0.05,2023-03-08 18:07:44
9846,9846,2023-03-08 18:07:48,1.12.0,PRexp,5,4.12,,6,Left,Left,8872,427,548,7,,,0.78,2023-03-08 18:07:48
9847,9847,2023-03-08 18:07:53,1.12.0,PRexp,5,4.12,,6,Left,Left,8873,427,548,7,,,0.26,2023-03-08 18:07:53
9848,9848,2023-03-08 18:07:56,1.12.0,PRexp,5,4.12,,6,Left,Left,8874,427,548,7,,,0.44,2023-03-08 18:07:56
9849,9849,2023-03-08 18:08:00,1.12.0,PRexp,5,4.12,,6,Left,Left,8875,427,548,7,,,1.23,2023-03-08 18:08:00
9850,9850,2023-03-08 18:08:01,1.12.0,PRexp,5,4.12,,6,Left,Left,8876,427,548,7,,,0.0,2023-03-08 18:08:01
9851,9851,2023-03-08 18:08:03,1.12.0,PRexp,5,4.12,1.0,6,Pellet,Left,8876,427,549,8,0.47,66.0,,2023-03-08 18:08:03
9852,9852,2023-03-08 18:09:55,1.12.0,PRexp,5,4.12,,7,Left,Left,8877,427,549,8,,,0.07,2023-03-08 18:09:55
9853,9853,2023-03-08 18:09:57,1.12.0,PRexp,5,4.12,,7,Left,Left,8878,427,549,8,,,0.09,2023-03-08 18:09:57
9854,9854,2023-03-08 18:09:59,1.12.0,PRexp,5,4.12,,7,Left,Left,8879,427,549,8,,,0.43,2023-03-08 18:09:59
9855,9855,2023-03-08 18:10:01,1.12.0,PRexp,5,4.12,,7,Left,Left,8880,427,549,8,,,0.29,2023-03-08 18:10:01
9856,9856,2023-03-08 18:10:03,1.12.0,PRexp,5,4.12,,7,Left,Left,8881,427,549,8,,,0.01,2023-03-08 18:10:03
9857,9857,2023-03-08 18:10:04,1.12.0,PRexp,5,4.12,,7,Left,Left,8882,427,549,8,,,0.0,2023-03-08 18:10:04
9858,9858,2023-03-08 18:10:06,1.12.0,PRexp,5,4.12,,7,Left,Left,8883,427,549,8,,,0.33,2023-03-08 18:10:06
9859,9859,2023-03-08 18:10:07,1.12.0,PRexp,5,4.12,1.0,7,Pellet,Left,8883,427,550,9,0.34,124.0,,2023-03-08 18:10:07
9860,9860,2023-03-08 18:10:59,1.12.0,PRexp,5,4.12,,9,Left,Left,8884,427,550,9,,,0.72,2023-03-08 18:10:59
9861,9861,2023-03-08 18:11:01,1.12.0,PRexp,5,4.12,,9,Left,Left,8885,427,550,9,,,0.47,2023-03-08 18:11:01
9862,9862,2023-03-08 18:11:03,1.12.0,PRexp,5,4.12,,9,Left,Left,8886,427,550,9,,,0.58,2023-03-08 18:11:03
9863,9863,2023-03-08 18:11:05,1.12.0,PRexp,5,4.12,,9,Left,Left,8887,427,550,9,,,0.0,2023-03-08 18:11:05
9864,9864,2023-03-08 18:11:06,1.12.0,PRexp,5,4.12,,9,Left,Left,8888,427,550,9,,,0.02,2023-03-08 18:11:06
9865,9865,2023-03-08 18:11:07,1.12.0,PRexp,5,4.12,,9,Left,Left,8889,427,550,9,,,0.0,2023-03-08 18:11:07
9866,9866,2023-03-08 18:11:08,1.12.0,PRexp,5,4.12,,9,Left,Left,8890,427,550,9,,,0.05,2023-03-08 18:11:08
9867,9867,2023-03-08 18:11:11,1.12.0,PRexp,5,4.12,,9,Left,Left,8891,427,550,9,,,0.46,2023-03-08 18:11:11
9868,9868,2023-03-08 18:11:12,1.12.0,PRexp,5,4.12,,9,Left,Left,8892,427,550,9,,,0.43,2023-03-08 18:11:12
9869,9869,2023-03-08 18:11:14,1.12.0,PRexp,5,4.12,1.0,9,Pellet,Left,8892,427,551,10,0.61,67.0,,2023-03-08 18:11:14
9870,9870,2023-03-08 18:12:00,1.12.0,PRexp,5,4.12,,10,Left,Left,8893,427,551,10,,,0.76,2023-03-08 18:12:00
9871,9871,2023-03-08 18:12:02,1.12.0,PRexp,5,4.12,,10,Left,Left,8894,427,551,10,,,0.26,2023-03-08 18:12:02
9872,9872,2023-03-08 18:12:03,1.12.0,PRexp,5,4.12,,10,Left,Left,8895,427,551,10,,,0.3,2023-03-08 18:12:03
9873,9873,2023-03-08 18:12:09,1.12.0,PRexp,5,4.12,,10,Left,Left,8896,427,551,10,,,0.53,2023-03-08 18:12:09
9874,9874,2023-03-08 18:12:12,1.12.0,PRexp,5,4.12,,10,Left,Left,8897,427,551,10,,,0.34,2023-03-08 18:12:12
9875,9875,2023-03-08 18:12:16,1.12.0,PRexp,5,4.12,,10,Left,Left,8898,427,551,10,,,0.23,2023-03-08 18:12:16
9876,9876,2023-03-08 18:12:17,1.12.0,PRexp,5,4.12,,10,Left,Left,8899,427,551,10,,,0.79,2023-03-08 18:12:17
9877,9877,2023-03-08 18:12:20,1.12.0,PRexp,5,4.12,,10,Left,Left,8900,427,551,10,,,0.05,2023-03-08 18:12:20
9878,9878,2023-03-08 18:12:22,1.12.0,PRexp,5,4.12,,10,Left,Left,8901,427,551,10,,,0.01,2023-03-08 18:12:22
9879,9879,2023-03-08 18:12:25,1.12.0,PRexp,5,4.12,,10,Left,Left,8902,427,551,10,,,0.09,2023-03-08 18:12:25
9880,9880,2023-03-08 18:12:26,1.12.0,PRexp,5,4.12,1.0,10,Pellet,Left,8902,427,552,11,0.47,72.0,,2023-03-08 18:12:26
9881,9881,2023-03-08 18:14:09,1.12.0,PRexp,5,4.12,,12,Left,Left,8903,427,552,11,,,2.25,2023-03-08 18:14:09
9882,9882,2023-03-08 18:20:55,1.12.0,PRexp,5,4.12,,12,Left,Left,8904,427,552,11,,,0.63,2023-03-08 18:20:55
9883,9883,2023-03-08 18:20:59,1.12.0,PRexp,5,4.12,,12,Left,Left,8905,427,552,11,,,0.9,2023-03-08 18:20:59
9884,9884,2023-03-08 18:21:04,1.12.0,PRexp,5,4.12,,12,Left,Left,8906,427,552,11,,,1.12,2023-03-08 18:21:04
9885,9885,2023-03-08 18:21:06,1.12.0,PRexp,5,4.12,,12,Left,Left,8907,427,552,11,,,0.8,2023-03-08 18:21:06
9886,9886,2023-03-08 18:21:11,1.12.0,PRexp,5,4.12,,12,Left,Left,8908,427,552,11,,,0.78,2023-03-08 18:21:11
9887,9887,2023-03-08 18:21:15,1.12.0,PRexp,5,4.12,,12,Left,Left,8909,427,552,11,,,0.66,2023-03-08 18:21:15
9888,9888,2023-03-08 18:21:17,1.12.0,PRexp,5,4.12,,12,Left,Left,8910,427,552,11,,,0.0,2023-03-08 18:21:17
9889,9889,2023-03-08 18:21:18,1.12.0,PRexp,5,4.12,,12,Left,Left,8911,427,552,11,,,0.0,2023-03-08 18:21:18
9890,9890,2023-03-08 18:21:25,1.12.0,PRexp,5,4.12,,12,Left,Left,8912,427,552,11,,,1.16,2023-03-08 18:21:25
9891,9891,2023-03-08 18:21:30,1.12.0,PRexp,5,4.12,,12,Left,Left,8913,427,552,11,,,1.11,2023-03-08 18:21:30
9892,9892,2023-03-08 18:21:33,1.12.0,PRexp,5,4.12,,12,Left,Left,8914,427,552,11,,,0.0,2023-03-08 18:21:33
9893,9893,2023-03-08 18:21:34,1.12.0,PRexp,5,4.12,1.0,12,Pellet,Left,8914,427,553,12,0.34,548.0,,2023-03-08 18:21:34
9894,9894,2023-03-08 19:01:07,1.12.0,PRexp,5,4.12,,1,Left,Left,8915,427,553,0,,,0.65,2023-03-08 19:01:07
9895,9895,2023-03-08 19:01:09,1.12.0,PRexp,5,4.12,1.0,1,Pellet,Left,8915,427,554,1,1.15,2375.0,,2023-03-08 19:01:09
9896,9896,2023-03-08 19:01:43,1.12.0,PRexp,5,4.12,,1,Left,Left,8916,427,554,1,,,0.3,2023-03-08 19:01:43
9897,9897,2023-03-08 19:01:45,1.12.0,PRexp,5,4.12,2.0,1,Pellet,Left,8916,427,555,2,0.54,36.0,,2023-03-08 19:01:45
9898,9898,2023-03-08 19:02:24,1.12.0,PRexp,5,4.12,,2,Left,Left,8917,427,555,2,,,0.02,2023-03-08 19:02:24
9899,9899,2023-03-08 19:02:26,1.12.0,PRexp,5,4.12,,2,Left,Left,8918,427,555,2,,,0.04,2023-03-08 19:02:26
9900,9900,2023-03-08 19:02:27,1.12.0,PRexp,5,4.12,1.0,2,Pellet,Left,8918,427,556,3,0.34,42.0,,2023-03-08 19:02:27
9901,9901,2023-03-08 19:03:08,1.12.0,PRexp,5,4.12,,2,Left,Left,8919,427,556,3,,,0.46,2023-03-08 19:03:08
9902,9902,2023-03-08 19:03:10,1.12.0,PRexp,5,4.12,,2,Left,Left,8920,427,556,3,,,0.37,2023-03-08 19:03:10
9903,9903,2023-03-08 19:03:11,1.12.0,PRexp,5,4.12,1.0,2,Pellet,Left,8920,427,557,4,0.27,44.0,,2023-03-08 19:03:11
9904,9904,2023-03-08 19:03:51,1.12.0,PRexp,5,4.12,,3,Left,Left,8921,427,557,4,,,0.21,2023-03-08 19:03:51
9905,9905,2023-03-08 19:03:53,1.12.0,PRexp,5,4.12,,3,Left,Left,8922,427,557,4,,,0.66,2023-03-08 19:03:53
9906,9906,2023-03-08 19:03:55,1.12.0,PRexp,5,4.12,,3,Left,Left,8923,427,557,4,,,0.0,2023-03-08 19:03:55
9907,9907,2023-03-08 19:03:56,1.12.0,PRexp,5,4.12,1.0,3,Pellet,Left,8923,427,558,5,0.34,45.0,,2023-03-08 19:03:56
9908,9908,2023-03-08 19:04:39,1.12.0,PRexp,5,4.12,,4,Left,Left,8924,427,558,5,,,0.0,2023-03-08 19:04:39
9909,9909,2023-03-08 19:04:41,1.12.0,PRexp,5,4.12,,4,Left,Left,8925,427,558,5,,,0.9,2023-03-08 19:04:41
9910,9910,2023-03-08 19:04:42,1.12.0,PRexp,5,4.12,,4,Left,Left,8926,427,558,5,,,0.02,2023-03-08 19:04:42
9911,9911,2023-03-08 19:04:43,1.12.0,PRexp,5,4.12,,4,Left,Left,8927,427,558,5,,,0.0,2023-03-08 19:04:43
9912,9912,2023-03-08 19:04:45,1.12.0,PRexp,5,4.12,1.0,4,Pellet,Left,8927,427,559,6,0.40,48.0,,2023-03-08 19:04:45
9913,9913,2023-03-08 19:05:42,1.12.0,PRexp,5,4.12,,5,Left,Left,8928,427,559,6,,,1.17,2023-03-08 19:05:42
9914,9914,2023-03-08 19:05:47,1.12.0,PRexp,5,4.12,,5,Left,Left,8929,427,559,6,,,0.03,2023-03-08 19:05:47
9915,9915,2023-03-08 19:05:48,1.12.0,PRexp,5,4.12,,5,Left,Left,8930,427,559,6,,,0.59,2023-03-08 19:05:48
9916,9916,2023-03-08 19:05:50,1.12.0,PRexp,5,4.12,,5,Left,Left,8931,427,559,6,,,0.12,2023-03-08 19:05:50
9917,9917,2023-03-08 19:05:51,1.12.0,PRexp,5,4.12,,5,Left,Left,8932,427,559,6,,,0.08,2023-03-08 19:05:51
9918,9918,2023-03-08 19:05:52,1.12.0,PRexp,5,4.12,1.0,5,Pellet,Left,8932,427,560,7,0.34,68.0,,2023-03-08 19:05:52
9919,9919,2023-03-08 19:06:37,1.12.0,PRexp,5,4.12,,6,Left,Left,8933,427,560,7,,,0.37,2023-03-08 19:06:37
9920,9920,2023-03-08 19:06:39,1.12.0,PRexp,5,4.12,,6,Left,Left,8934,427,560,7,,,0.74,2023-03-08 19:06:39
9921,9921,2023-03-08 19:06:40,1.12.0,PRexp,5,4.12,,6,Left,Left,8935,427,560,7,,,0.03,2023-03-08 19:06:40
9922,9922,2023-03-08 19:06:43,1.12.0,PRexp,5,4.12,,6,Left,Left,8936,427,560,7,,,0.08,2023-03-08 19:06:43
9923,9923,2023-03-08 19:06:44,1.12.0,PRexp,5,4.12,,6,Left,Left,8937,427,560,7,,,0.0,2023-03-08 19:06:44
9924,9924,2023-03-08 19:06:48,1.12.0,PRexp,5,4.12,,6,Left,Left,8938,427,560,7,,,1.44,2023-03-08 19:06:48
9925,9925,2023-03-08 19:06:50,1.12.0,PRexp,5,4.12,1.0,6,Pellet,Left,8938,427,561,8,0.27,57.0,,2023-03-08 19:06:50
9926,9926,2023-03-08 19:07:43,1.12.0,PRexp,5,4.12,,7,Left,Left,8939,427,561,8,,,0.16,2023-03-08 19:07:43
9927,9927,2023-03-08 19:07:44,1.12.0,PRexp,5,4.12,,7,Left,Left,8940,427,561,8,,,0.04,2023-03-08 19:07:44
9928,9928,2023-03-08 19:07:46,1.12.0,PRexp,5,4.12,,7,Left,Left,8941,427,561,8,,,0.07,2023-03-08 19:07:46
9929,9929,2023-03-08 19:07:47,1.12.0,PRexp,5,4.12,,7,Left,Left,8942,427,561,8,,,0.17,2023-03-08 19:07:47
9930,9930,2023-03-08 19:07:48,1.12.0,PRexp,5,4.11,,7,Left,Left,8943,427,561,8,,,0.03,2023-03-08 19:07:48
9931,9931,2023-03-08 19:07:49,1.12.0,PRexp,5,4.12,,7,Left,Left,8944,427,561,8,,,0.0,2023-03-08 19:07:49
9932,9932,2023-03-08 19:07:50,1.12.0,PRexp,5,4.11,,7,Left,Left,8945,427,561,8,,,0.0,2023-03-08 19:07:50
9933,9933,2023-03-08 19:07:51,1.12.0,PRexp,5,4.12,1.0,7,Pellet,Left,8945,427,562,9,0.20,62.0,,2023-03-08 19:07:51
9934,9934,2023-03-08 19:08:59,1.12.0,PRexp,5,4.12,,9,Left,Left,8946,427,562,9,,,0.5,2023-03-08 19:08:59
9935,9935,2023-03-08 19:09:01,1.12.0,PRexp,5,4.12,,9,Left,Left,8947,427,562,9,,,0.3,2023-03-08 19:09:01
9936,9936,2023-03-08 19:09:04,1.12.0,PRexp,5,4.12,,9,Left,Left,8948,427,562,9,,,1.02,2023-03-08 19:09:04
9937,9937,2023-03-08 19:09:06,1.12.0,PRexp,5,4.12,,9,Left,Left,8949,427,562,9,,,0.67,2023-03-08 19:09:06
9938,9938,2023-03-08 19:09:07,1.12.0,PRexp,5,4.12,,9,Left,Left,8950,427,562,9,,,0.02,2023-03-08 19:09:07
9939,9939,2023-03-08 19:09:10,1.12.0,PRexp,5,4.12,,9,Left,Left,8951,427,562,9,,,0.48,2023-03-08 19:09:10
9940,9940,2023-03-08 19:09:13,1.12.0,PRexp,5,4.12,,9,Left,Left,8952,427,562,9,,,0.88,2023-03-08 19:09:13
9941,9941,2023-03-08 19:09:15,1.12.0,PRexp,5,4.12,,9,Left,Left,8953,427,562,9,,,1.23,2023-03-08 19:09:15
9942,9942,2023-03-08 19:09:16,1.12.0,PRexp,5,4.12,,9,Left,Left,8954,427,562,9,,,0.81,2023-03-08 19:09:16
9943,9943,2023-03-08 19:09:18,1.12.0,PRexp,5,4.12,1.0,9,Pellet,Left,8954,427,563,10,0.41,87.0,,2023-03-08 19:09:18
9944,9944,2023-03-08 19:10:30,1.12.0,PRexp,5,4.12,,10,Left,Left,8955,427,563,10,,,0.04,2023-03-08 19:10:30
9945,9945,2023-03-08 19:10:34,1.12.0,PRexp,5,4.12,,10,Left,Left,8956,427,563,10,,,1.2,2023-03-08 19:10:34
9946,9946,2023-03-08 19:10:36,1.12.0,PRexp,5,4.12,,10,Left,Left,8957,427,563,10,,,0.0,2023-03-08 19:10:36
9947,9947,2023-03-08 19:10:37,1.12.0,PRexp,5,4.12,,10,Left,Left,8958,427,563,10,,,0.66,2023-03-08 19:10:37
9948,9948,2023-03-08 19:10:39,1.12.0,PRexp,5,4.11,,10,Left,Left,8959,427,563,10,,,0.0,2023-03-08 19:10:39
9949,9949,2023-03-08 19:10:41,1.12.0,PRexp,5,4.12,,10,Left,Left,8960,427,563,10,,,0.16,2023-03-08 19:10:41
