TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED
2297103.352,,414.66,423.469,0,0,2297.103352,-13.570657897796536,-2.3839454815159797,-1.4042422292681533,-12.166415668528384,-0.1105329019662333,-0.9543782822034208,445.7085811081928,97.50427958548474,0.5731371350810852,16.62927293728165,0,0,0,0,6.384858615383928
2297170.012,,413.57,423.812,0,0,2297.170012,-13.227389187049255,-3.473534188195231,-2.0460550449091874,-11.181334142140066,0.20182200578793053,-0.8771048731239723,445.39334403931787,97.00338954937499,1.1701547255721008,33.95142474520547,0,0,0,0,6.366737681642466
2297236.666,,414.399,424.779,0,0,2297.2366660000002,-12.260120516353481,-2.6441229391181764,-1.5574975132173732,-10.702623003136107,0.3536142886182643,-0.83955301504501,442.82749832975065,94.5595638085231,2.029422147842116,58.88261767693051,0,0,0,0,6.24789050873738
2297303.328,,420.061,428.174,0,0,2297.3033280000004,-8.864851829277256,3.0182883520943733,1.7778969451252788,-10.642748774402536,0.3725995286130646,-0.8348562608715672,439.33379660637513,92.41456302244622,2.447775350103897,71.02091610286075,0,0,0,0,6.106627893218269
2297369.986,,420.127,428.877,0,0,2297.369986,-8.161583174188195,3.084699611404801,1.8170159237518073,-9.978599097940002,0.5831916525837623,-0.782757923561928,436.3685976939522,90.9573795103072,0.9559004277015476,27.734948828370854,0,0,0,0,5.993035982189567
2297436.642,,420.746,425.765,0,0,2297.436642,-11.27331454302265,3.704110851154155,2.181874763960276,-13.455189306982927,-0.5191841254151042,-1.055474414764382,433.48588300829044,90.73230436156567,2.032968235752819,58.985505555096275,0,0,0,0,5.903484710059823
2297503.305,,416.451,425.501,0,0,2297.503305,-11.537045899510247,-0.5904778731311922,-0.3478156267875165,-11.18923027272273,0.19931825856123606,-0.8777242745768612,437.5974604970532,88.00178927808243,4.229420017604166,122.71440033141727,0,0,0,0,5.9796766255239575
2297569.96,,418.485,426.516,0,0,2297.56996,-10.521777304097895,1.4439333460073271,0.8505367283010652,-11.372314032398961,0.14126508292751533,-0.8920860363988852,439.6672104569616,86.87249265000987,0.9837006482677834,28.541557626189075,0,0,0,0,6.023061794440199
2297636.622,,417.092,425.503,0,0,2297.636622,-11.534508696339856,0.05134460111116823,0.030244357507499577,-11.564753053847355,0.08024549096217015,-0.9071816592776849,437.7931720610042,86.68850805172804,1.0238326863995484,29.705967633451934,0,0,0,0,5.963323292524959
2297703.278,,418.461,427.809,0,0,2297.703278,-9.228240128617585,1.4207558119804276,0.8368842020934864,-10.065124330711072,0.5557557699926992,-0.7895452802715063,437.44105805711644,86.33654912955276,0.9119008701860246,26.458324777581712,0,0,0,0,5.946865316230837
2297769.937,,424.746,429.752,0,0,2297.769937,-7.284971564666705,7.706167034138787,4.539251388194233,-11.82422295286094,-0.00202860940444457,-0.9275354301211919,434.8923952324941,86.26652431869607,1.0995972337135673,31.90423617886089,0,0,0,0,5.8687769216700305
2297836.598,,418.867,427.987,0,0,2297.8365980000003,-9.049703008516985,1.827578261417159,1.0765194517417132,-10.126222460258699,0.5363824489958358,-0.7943380417151533,434.6935478390539,86.56899516200609,1.2704022889176287,36.86005514120009,0,0,0,0,5.867877052432082
