TimeStamp,Events,UV,Fluorescence,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,ToneStart,PelletGrab,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
1567663.942,,606.849,651.209,1567.663942,-13.818894,11.668715,2.935909,-16.754803,1.701216,-0.486924,0,0,177.065986,487.994204,17.420255,516.315434,15.688059,0,0,0,0,16.158454,-4.296556,15.088234
1567730.596,,607.733,650.709,1567.730596,-14.316952,12.554871,3.158878,-17.47583,1.596098,-0.507878,0,0,182.05708,517.265211,15.407212,456.651278,16.726006,0,0,0,0,17.074918,-4.107976,16.213692
1567797.255,,608.181,651.188,1567.797255,-13.836009,13.005027,3.272144,-17.108153,1.649702,-0.497193,0,0,173.880676,536.760007,7.436306,220.403191,17.529517,0,0,0,0,17.779029,-4.424355,16.961989
1567863.915,,607.744,651.529,1567.863915,-13.493067,12.570184,3.162731,-16.655798,1.71565,-0.484047,0,0,170.791765,541.050554,5.112856,151.538928,17.718973,0,0,0,0,17.944689,-4.543538,17.126537
1567930.568,,605.189,653.096,1567.930568,-11.924125,10.017339,2.520399,-14.444524,2.038029,-0.419783,0,0,182.825921,554.752763,9.833484,291.45266,18.120349,0,0,0,0,18.302816,-4.082569,17.654452
1567997.226,,607.602,661.364,1567.997226,-3.654182,12.432495,3.128087,-6.782269,3.155099,-0.197105,0,0,195.63894,568.389951,12.376162,366.814575,18.531345,0,0,0,0,18.666467,-3.591661,18.179954
1568063.89,,606.972,663.43,1568.06389,-1.58624,11.804651,2.970112,-4.556352,3.479613,-0.132416,0,0,200.869931,581.568406,5.024231,148.912185,18.992362,0,0,0,0,19.071902,-3.392085,18.68699
1568130.547,,604.553,662.008,1568.130547,-3.006298,9.387807,2.362,-5.368297,3.36124,-0.156012,0,0,200.49507,592.428148,5.560631,164.810424,19.405837,0,0,0,0,19.435069,-3.407691,19.104296
1568197.204,,604.525,662.084,1568.197204,-2.928356,9.361962,2.355497,-5.283853,3.373551,-0.153558,0,0,208.106191,592.556852,4.890586,144.951099,19.362329,0,0,0,0,19.397091,-3.115204,19.110083
1568263.861,,603.34,660.453,1568.263861,-4.557414,8.179118,2.057876,-6.61529,3.179443,-0.192252,0,0,290.196687,594.14253,81.171834,2405.835719,19.180127,0,0,0,0,19.212246,0.03942,19.180087
1568330.517,,603.72,663.191,1568.330517,-1.817472,8.561273,2.154032,-3.971504,3.564877,-0.115419,0,0,289.286551,593.089477,1.972351,58.458103,19.139517,0,0,0,0,19.173799,0.00456,19.139517
1568397.175,,604.119,662.857,1568.397175,-2.14953,8.962428,2.254968,-4.404498,3.501751,-0.128002,0,0,282.431384,593.160683,11.397004,337.793509,19.143247,0,0,0,0,19.200588,-0.258898,19.141496
1568463.831,,604.646,657.762,1568.463831,-7.242588,9.491584,2.388111,-9.630699,2.73983,-0.279885,0,0,294.314531,597.794833,67.069761,1987.8672,19.321909,0,0,0,0,19.330491,0.197269,19.320902
1568530.493,,605.863,653.146,1568.530493,-11.856646,10.710739,2.694868,-14.551514,2.022431,-0.422892,0,0,299.201683,597.609739,1.056064,31.300466,19.318168,0,0,0,0,19.323504,0.385106,19.314329
1568597.149,,604.943,649.245,1568.597149,-15.755704,9.792894,2.463925,-18.21963,1.487661,-0.529494,0,0,296.918516,600.083425,1.513509,44.858583,19.411416,0,0,0,0,19.407092,0.297089,19.409142
1568663.808,,603.633,650.655,1568.663808,-14.343762,8.485049,2.134853,-16.478615,1.741481,-0.478897,0,0,281.980955,599.169113,66.049606,1957.631031,19.374333,0,0,0,0,19.393502,-0.276871,19.372355
1568730.464,,603.893,656.301,1568.730464,-8.695821,8.747204,2.200815,-10.896636,2.555271,-0.316675,0,0,280.02793,596.845148,3.163277,93.75573,19.286034,0,0,0,0,19.312134,-0.351671,19.282828
1568797.12,,602.612,657.576,1568.79712,-7.418879,7.468358,1.879039,-9.297918,2.788346,-0.270214,0,0,208.508326,586.833485,21.184483,627.882643,19.142706,0,0,0,0,19.204365,-3.099117,18.890174
1568863.779,,601.522,659.577,1568.863779,-5.415938,6.380513,1.605322,-7.021259,3.120257,-0.20405,0,0,199.396917,585.098531,4.338025,128.573843,19.135893,0,0,0,0,19.197922,-3.449084,18.822492
1568930.441,,601.537,655.831,1568.930441,-9.159996,6.397668,1.609638,-10.769634,2.573786,-0.312984,0,0,192.943226,586.152991,2.369182,70.219703,19.221236,0,0,0,0,19.272127,-3.697221,18.862303
1568997.099,,599.485,650.407,1568.997099,-14.582055,4.347822,1.093868,-15.675922,1.858505,-0.45557,0,0,188.942255,588.036403,1.860182,55.13355,19.321936,0,0,0,0,19.360006,-3.851189,18.934242
1569063.751,,598.435,645.124,1569.063751,-19.863114,3.299976,0.830215,-20.693328,1.127023,-0.601384,0,0,192.876312,588.424616,3.068672,90.951758,19.307447,0,0,0,0,19.347894,-3.700043,18.949596
1569130.41,,597.879,643.346,1569.13041,-21.639172,2.746131,0.690859,-22.330032,0.888411,-0.64895,0,0,195.614352,589.783303,1.773992,52.579004,19.339186,0,0,0,0,19.376084,-3.594968,19.002114
1569197.067,,598.627,642.17,1569.197067,-22.813231,3.496285,0.879609,-23.69284,0.689729,-0.688555,0,0,196.474785,594.994567,2.288446,67.826787,19.530145,0,0,0,0,19.543877,-3.562477,19.202482
1569263.728,,601.396,642.464,1569.263728,-22.51729,6.267439,1.576871,-24.094161,0.63122,-0.700218,0,0,200.726763,600.527033,3.950541,117.089302,19.710964,0,0,0,0,19.703082,-3.399681,19.415568
1569330.387,,601.376,642.122,1569.330387,-22.857349,6.249593,1.57238,-24.429729,0.582298,-0.709971,0,0,204.202754,605.253562,3.013931,89.329293,19.867978,0,0,0,0,19.840946,-3.266618,19.597596
1569397.041,,600.371,641.59,1569.397041,-23.387408,5.246747,1.32005,-24.707458,0.541809,-0.718042,0,0,206.019991,611.951662,3.635473,107.751063,20.111029,0,0,0,0,20.054352,-3.19752,19.85521
1569463.701,,601.789,640.103,1569.463701,-24.872467,6.666901,1.677381,-26.549848,0.273209,-0.771585,0,0,208.45399,619.195825,3.818401,113.172824,20.37186,0,0,0,0,20.283244,-3.104779,20.133877
1569530.361,,601.878,640.168,1569.530361,-24.805526,6.758054,1.700317,-26.505842,0.279624,-0.770306,0,0,211.223865,624.252546,2.774315,82.227373,20.548526,0,0,0,0,20.438202,-2.998889,20.328517
1569597.013,,600.937,642.81,1569.597013,-22.161585,5.819208,1.464089,-23.625675,0.69952,-0.686603,0,0,213.96675,627.284043,2.297169,68.085321,20.649101,0,0,0,0,20.526231,-2.893813,20.445322
1569663.675,,602.352,643.533,1569.663675,-21.436644,7.236362,1.820665,-23.25731,0.753224,-0.675898,0,0,212.137442,629.451694,1.077304,31.929996,20.74135,0,0,0,0,20.607343,-2.964354,20.528425
1569730.335,,602.502,644.772,1569.730335,-20.195703,7.388515,1.858949,-22.054653,0.928558,-0.640947,0,0,418.718699,626.782379,336.818517,9982.896469,21.045146,0,0,0,0,21.249945,4.975014,20.448653
1569796.987,,602.272,647.419,1569.796987,-17.546763,7.160668,1.80162,-19.348383,1.323101,-0.562298,0,0,207.810667,623.072152,25.577556,758.08805,20.522853,0,0,0,0,20.415795,-3.129931,20.282776
1569863.648,,601.771,652.017,1569.863648,-12.946822,6.661822,1.676103,-14.622925,2.01202,-0.424968,0,0,205.951189,618.276219,3.133347,92.868637,20.351549,0,0,0,0,20.265476,-3.200862,20.09826
1569930.306,,602.065,656.885,1569.930306,-8.076882,6.957975,1.750619,-9.827501,2.711139,-0.285604,0,0,216.539783,611.559274,13.066306,387.269625,20.036935,0,0,0,0,20.008095,-2.793193,19.841292
1569996.961,,601.279,659.15,1569.996961,-5.809941,6.174128,1.553392,-7.363334,3.070386,-0.213991,0,0,206.117604,604.888381,77.393892,2293.862056,19.842363,0,0,0,0,19.818756,-3.192988,19.583773
1570063.623,,598.002,661.788,1570.063623,-3.170001,2.899281,0.729394,-3.899395,3.57539,-0.113323,0,0,259.187985,604.557343,41.097824,1218.090167,19.61086,0,0,0,0,19.63195,-1.153417,19.576912
1570130.28,,600.285,669.175,1570.13028,4.21894,5.184434,1.304371,2.914568,4.568789,0.084702,0,0,193.956762,590.048301,19.949482,591.278695,19.360956,0,0,0,0,19.395004,-3.6587,19.012115
1570196.937,,602.404,674.553,1570.196937,9.59888,7.305587,1.838083,7.760796,5.275314,0.225542,0,0,275.589925,588.510237,83.886724,2486.301777,18.969185,0,0,0,0,19.064867,-0.521306,18.962021
1570263.595,,603.814,679.164,1570.263595,14.21182,8.717739,2.193401,12.018419,5.896027,0.349276,0,0,191.644141,543.225626,11.683645,346.289221,17.614577,0,0,0,0,17.859828,-3.742405,17.212429
1570330.256,,603.078,678.545,1570.330256,13.59476,7.983892,2.008755,11.586006,5.832986,0.33671,0,0,196.746229,544.587105,2.57706,76.380975,17.625794,0,0,0,0,17.870805,-3.546479,17.265315
1570396.913,,602.965,680.069,1570.396913,15.1207,7.873045,1.980864,13.139836,6.059517,0.381867,0,0,198.722806,546.827397,1.359034,40.280125,17.695345,0,0,0,0,17.932246,-3.470765,17.351629
1570463.567,,601.764,677.542,1570.463567,12.59564,6.674197,1.679217,10.916424,5.735369,0.31725,0,0,202.828743,548.583549,2.959594,87.718821,17.731852,0,0,0,0,17.964947,-3.313164,17.419573
1570530.224,,602.07,672.999,1570.530224,8.05458,6.982349,1.756752,6.297828,5.06203,0.183026,0,0,203.786834,549.411584,0.805968,23.887933,17.756405,0,0,0,0,17.986567,-3.276436,17.451501
1570596.881,,602.74,668.052,1570.596881,3.10952,7.654502,1.925875,1.183645,4.316439,0.034399,0,0,207.051795,548.146901,2.206148,65.387583,17.686184,0,0,0,0,17.925276,-3.150821,17.403259
1570663.544,,601.335,662.843,1570.663544,-2.09754,6.251654,1.572899,-3.670439,3.608769,-0.106669,0,0,213.748926,547.603679,3.754864,111.289671,17.622276,0,0,0,0,17.869438,-2.893385,17.383122
1570730.199,,600.061,657.121,1570.730199,-7.8176,4.979806,1.252884,-9.070484,2.821503,-0.263604,0,0,220.814868,543.970346,5.580084,165.386981,17.442385,0,0,0,0,17.711408,-2.621435,17.24427
1570796.854,,601.367,654.872,1570.796854,-10.06466,6.287958,1.582034,-11.646694,2.445921,-0.338473,0,0,230.372671,530.089993,9.158644,271.451204,16.863023,0,0,0,0,17.202094,-2.252588,16.711894
1570863.514,,599.518,655.679,1570.863514,-9.25572,4.44111,1.11734,-10.373061,2.631602,-0.301459,0,0,236.901125,518.750028,6.534364,193.670702,16.399279,0,0,0,0,16.794115,-2.000443,16.276811
1570930.174,,599.417,652.652,1570.930174,-12.280781,4.342262,1.092469,-13.373249,2.194208,-0.38865,0,0,244.322303,496.182931,13.338541,395.338346,15.505248,0,0,0,0,16.008114,-1.712749,15.41036
1570996.832,,599.148,650.021,1570.996832,-14.909841,4.075413,1.025326,-15.935167,1.82071,-0.463104,0,0,247.158719,471.534894,13.039533,386.476092,14.551773,0,0,0,0,15.171075,-1.601022,14.463431
1571063.487,,598.752,646.636,1571.063487,-18.292902,3.681565,0.926228,-19.21913,1.341945,-0.558541,0,0,243.626576,437.748471,18.456277,547.021896,13.278184,0,0,0,0,14.054809,-1.733034,13.164603
1571130.148,,599.506,642.807,1571.130148,-22.119962,4.437717,1.116486,-23.236449,0.756265,-0.675292,0,0,238.784286,407.825994,13.750242,407.540669,12.165919,0,0,0,0,13.079146,-1.915822,12.014125
1571196.807,,600.591,639.478,1571.196807,-25.447023,5.524868,1.390029,-26.837052,0.231338,-0.779932,0,0,229.45429,384.273741,11.088485,328.64937,11.337894,0,0,0,0,12.350711,-2.27178,11.107964
1571263.465,,599.879,637.94,1571.263465,-26.983083,4.81502,1.211421,-28.194505,0.033437,-0.819382,0,0,228.564211,377.788324,2.627925,77.888533,11.100632,0,0,0,0,12.141794,-2.30527,10.858626
1571330.12,,600.065,636.152,1571.33012,-28.769144,5.003171,1.258763,-30.027907,-0.233853,-0.872663,0,0,232.518107,380.797615,2.297936,68.108068,11.18403,0,0,0,0,12.21611,-2.153651,10.974712
1571396.779,,594.921,632.505,1571.396779,-32.414205,-0.138678,-0.035,-32.379205,-0.576646,-0.940996,0,0,231.326585,384.897667,2.052288,60.827367,11.347435,0,0,0,0,12.359476,-2.199895,11.132149
1571463.434,,600.03,631.597,1571.463434,-33.320266,4.972473,1.251039,-34.571305,-0.896229,-1.004703,0,0,230.715518,390.223491,2.68715,79.643893,11.552839,0,0,0,0,12.53989,-2.223967,11.336757
1571530.092,,594.772,635.41,1571.530092,-29.505327,-0.283376,-0.071408,-29.433919,-0.147256,-0.855401,0,0,216.041275,393.994228,8.761553,259.681907,11.813817,0,0,0,0,12.764375,-2.788326,11.480048
1571596.753,,603.087,637.892,1571.596753,-27.021388,8.033775,2.021306,-29.042694,-0.09022,-0.844031,0,0,187.661862,387.809426,15.793201,468.091524,11.889547,0,0,0,0,12.8092,-3.878285,11.239228
1571663.41,,604.489,638.107,1571.66341,-26.804449,9.437926,2.37461,-29.179059,-0.1101,-0.847994,0,0,163.888206,372.590709,18.341278,543.613469,11.679294,0,0,0,0,12.589164,-4.790244,10.651736
1571730.069,,603.689,636.314,1571.730069,-28.59551,8.640076,2.17386,-30.76937,-0.34195,-0.894212,0,0,146.766044,351.544116,10.843952,321.401705,11.247386,0,0,0,0,12.160258,-5.445937,9.841009
1571796.724,,603.425,633.183,1571.796724,-31.724571,8.378227,2.107975,-33.832546,-0.788526,-0.983233,0,0,140.109588,351.657664,2.792303,82.760511,11.376598,0,0,0,0,12.259561,-5.701762,9.844637
1571863.382,,601.744,630.088,1571.863382,-34.817632,6.699378,1.685553,-36.503185,-1.177875,-1.060846,0,0,144.95995,364.23551,9.733403,288.486369,11.709545,0,0,0,0,12.574205,-5.516748,10.328549
1571930.04,,602.354,631.382,1571.93004,-33.521694,7.311528,1.839578,-35.361272,-1.011397,-1.02766,0,0,145.690115,372.914702,4.510163,133.675816,11.992424,0,0,0,0,12.831347,-5.489646,10.662178
1571996.701,,603.93,642.322,1571.996701,-22.579755,8.889678,2.236664,-24.816418,0.525923,-0.721208,0,0,142.640149,379.397325,2.512338,74.462686,12.267609,0,0,0,0,13.072954,-5.607574,10.910973
1572063.354,,602.012,655.122,1572.063354,-9.777816,6.973829,1.754608,-11.532425,2.46258,-0.335152,0,0,143.024344,381.664616,2.765807,81.975185,12.338622,0,0,0,0,13.137791,-5.59306,10.998149
1572130.013,,600.736,664.756,1572.130013,-0.141878,5.699979,1.43409,-1.575967,3.914119,-0.0458,0,0,134.21489,397.292315,11.923375,353.394521,13.027377,0,0,0,0,13.740153,-5.933339,11.59776
1572196.675,,598.157,670.151,1572.196675,5.255061,3.123129,0.785717,4.469343,4.795457,0.129887,0,0,115.513557,416.09322,15.011741,444.929966,14.000574,0,0,0,0,14.579406,-6.654122,12.318228
1572263.332,,599.947,673.494,1572.263332,8.599999,4.915279,1.236648,7.363351,5.217371,0.213992,0,0,91.196512,453.513972,24.490292,725.86285,15.710288,0,0,0,0,16.071933,-7.592776,13.753651
1572329.985,,600.615,668.989,1572.329985,4.096937,5.585429,1.405267,2.69167,4.536292,0.078225,0,0,100.693057,475.481842,14.918827,442.176132,16.29127,0,0,0,0,16.612205,-7.230243,14.598941
1572396.642,,601.563,664.462,1572.396642,-0.428124,6.535578,1.644338,-2.072463,3.841736,-0.060229,0,0,105.225478,509.101596,17.484365,518.215601,17.389057,0,0,0,0,17.596986,-7.059771,15.891474
1572463.306,,602.068,664.384,1572.463306,-0.504186,7.042728,1.771945,-2.27613,3.812043,-0.066148,0,0,83.817701,547.000545,22.346004,662.308733,19.054377,0,0,0,0,19.053571,-7.886673,17.345595
1572529.962,,603.421,662.874,1572.529962,-2.012248,8.397878,2.11292,-4.125167,3.542474,-0.119885,0,0,76.425984,564.372689,9.002299,266.817339,19.779764,0,0,0,0,19.690479,-8.172661,18.012403
1572596.62,,601.31,659.172,1572.59662,-5.71231,6.289028,1.582303,-7.294612,3.080405,-0.211994,0,0,77.181289,572.834142,3.147666,93.293041,20.064995,0,0,0,0,19.945077,-8.144568,18.337667
1572663.276,,602.695,654.796,1572.663276,-10.086372,7.676177,1.931329,-12.017701,2.391832,-0.349255,0,0,80.058279,571.250367,2.142888,63.512621,19.964856,0,0,0,0,19.859263,-8.033828,18.277119
1572729.936,,603.473,652.121,1572.729936,-12.759434,8.456326,2.127626,-14.88706,1.973512,-0.432644,0,0,82.463265,569.102645,3.112076,92.238193,19.852318,0,0,0,0,19.761859,-7.941166,18.194846
1572796.589,,602.865,651.948,1572.796589,-12.930496,7.850475,1.975185,-14.905681,1.970797,-0.433185,0,0,88.53583,561.134028,7.783488,230.693232,19.478776,0,0,0,0,19.436737,-7.706913,17.889276
1572863.248,,603.061,651.271,1572.863248,-13.605558,8.048625,2.025042,-15.6306,1.865112,-0.454253,0,0,95.356363,556.267862,11.586811,343.419169,19.204527,0,0,0,0,19.200388,-7.444257,17.703019
1572929.906,,603.0,655.301,1572.929906,-9.57362,7.989774,2.010235,-11.583855,2.455082,-0.336647,0,0,106.375792,547.327437,3.031112,89.838522,18.726172,0,0,0,0,18.787027,-7.019785,17.360649
1572996.565,,602.322,655.685,1572.996565,-9.187682,7.313923,1.840181,-11.027863,2.536139,-0.320489,0,0,107.554117,544.831338,2.326457,68.953391,18.620283,0,0,0,0,18.694258,-6.974225,17.264852
1573063.221,,603.457,655.915,1573.063221,-8.955745,8.451072,2.126304,-11.082048,2.52824,-0.322064,0,0,112.59456,550.156073,4.133458,122.510732,18.739951,0,0,0,0,18.805399,-6.781105,17.470042
1573129.878,,602.179,657.348,1573.129878,-7.520807,7.17522,1.805281,-9.326088,2.784239,-0.271032,0,0,114.528208,557.950257,1.490452,44.175197,18.993634,0,0,0,0,19.031983,-6.707654,17.769792
1573196.538,,603.277,660.529,1573.196538,-4.337869,8.275369,2.082095,-6.419964,3.207919,-0.186575,0,0,114.894458,558.427267,1.300737,38.552277,19.00588,0,0,0,0,19.04316,-6.693632,17.788164
1573263.199,,603.825,659.644,1573.263199,-5.220932,8.825518,2.22052,-7.441452,3.058998,-0.216262,0,0,115.163105,558.631273,1.118839,33.161036,19.009622,0,0,0,0,19.046716,-6.68333,17.796034
1573329.857,,603.093,661.307,1573.329857,-3.555994,8.095666,2.036879,-5.592873,3.3285,-0.162539,0,0,113.942429,557.410042,0.416859,12.355211,18.982101,0,0,0,0,19.021238,-6.730107,17.748966
1573396.512,,603.316,663.85,1573.396512,-1.011057,8.320815,2.093529,-3.104586,3.691264,-0.090225,0,0,115.066223,559.326791,0.936661,27.761512,19.035972,0,0,0,0,19.069964,-6.68713,17.822753
1573463.17,,602.568,675.575,1573.46317,10.71588,7.574963,1.905862,8.810018,5.428279,0.256035,0,0,114.711663,559.037513,0.36167,10.719458,19.030309,0,0,0,0,19.064636,-6.700724,17.811596
1573529.83,,602.44,675.696,1573.52983,10.838818,7.449111,1.874196,8.964621,5.450818,0.260528,0,0,115.018191,559.459422,0.645775,19.140001,19.041393,0,0,0,0,19.074722,-6.688991,17.827844
1573596.487,,603.35,674.732,1573.596487,9.876755,8.36126,2.103706,7.773049,5.2771,0.225898,0,0,115.088561,559.884121,2.573291,76.269253,19.055749,0,0,0,0,19.087539,-6.686333,17.844174
1573663.143,,599.625,669.934,1573.663143,5.080692,4.638408,1.166983,3.913709,4.714452,0.113739,0,0,123.224923,568.981009,8.515004,252.374485,19.279063,0,0,0,0,19.292344,-6.374651,18.194672
1573729.799,,602.226,662.915,1573.729799,-1.936371,7.241556,1.821972,-3.758343,3.595953,-0.109224,0,0,136.931938,582.678899,9.300532,275.656589,19.61508,0,0,0,0,19.598544,-5.849393,18.722606
1573796.461,,601.739,662.445,1573.796461,-2.404434,6.756704,1.699977,-4.104411,3.545501,-0.119281,0,0,146.550075,593.815856,8.204447,243.169952,19.920535,0,0,0,0,19.872896,-5.480991,19.15167
1573863.115,,599.11,660.909,1573.863115,-3.938497,4.129851,1.039023,-4.97752,3.418211,-0.144655,0,0,156.764889,605.244233,8.766013,259.814097,20.242316,0,0,0,0,20.161399,-5.08969,19.591999
1573929.778,,600.503,661.643,1573.929778,-3.20256,5.524999,1.390062,-4.592622,3.474325,-0.13347,0,0,177.012261,609.369366,9.823238,291.148973,20.217946,0,0,0,0,20.145628,-4.312024,19.752767
1573996.436,,599.441,658.699,1573.996436,-6.144623,4.465147,1.123388,-7.268011,3.084283,-0.211221,0,0,185.338456,607.737178,3.36815,99.827912,20.091512,0,0,0,0,20.03577,-3.991861,19.69096
1574063.09,,598.869,654.077,1574.06309,-10.764687,3.895294,0.980005,-11.744692,2.431634,-0.341321,0,0,188.22238,606.691181,1.404086,41.615415,20.030638,0,0,0,0,19.982631,-3.880914,19.65108
1574129.75,,597.485,658.433,1574.12975,-6.40675,2.513442,0.632311,-7.039061,3.117662,-0.204567,0,0,188.687943,605.907273,1.884811,55.863543,19.997653,0,0,0,0,19.953729,-3.862936,19.621005
1574196.408,,597.238,661.86,1574.196408,-2.977813,2.268589,0.570703,-3.548516,3.626544,-0.103126,0,0,221.802302,607.57805,32.679757,968.588766,19.85856,0,0,0,0,19.874758,-2.590511,19.688871
1574263.067,,598.754,674.574,1574.263067,9.738124,3.786736,0.952691,8.785433,5.424694,0.25532,0,0,228.31159,610.339646,69.21962,2051.586448,19.933621,0,0,0,0,19.933469,-2.340659,19.79572
1574329.722,,598.76,676.783,1574.329722,11.94906,3.794883,0.95474,10.99432,5.746725,0.319514,0,0,292.954004,617.967124,8.000788,237.133757,20.096495,0,0,0,0,20.011405,0.142755,20.095988
1574396.38,,598.314,678.828,1574.39638,13.995997,3.35103,0.843061,13.152936,6.061427,0.382247,0,0,301.096607,619.800422,3.992184,118.323538,20.172485,0,0,0,0,20.072417,0.455479,20.167343
1574463.035,,596.638,683.109,1574.463035,18.278933,1.677177,0.421895,17.857037,6.747232,0.518957,0,0,305.072918,615.554622,2.997496,88.842193,20.013873,0,0,0,0,19.930007,0.608761,20.004612
1574529.696,,596.908,678.387,1574.529696,13.558869,1.949324,0.490371,13.068498,6.049117,0.379793,0,0,307.186519,614.39447,1.43707,42.593044,19.972187,0,0,0,0,19.891741,0.690116,19.96026
1574596.354,,596.638,672.539,1574.596354,7.712806,1.681471,0.422976,7.28983,5.206652,0.211855,0,0,305.054087,614.170853,4.314398,127.873582,19.960699,0,0,0,0,19.883347,0.60819,19.951431
1574663.012,,599.584,667.18,1574.663012,2.355742,4.629618,1.164772,1.19097,4.317507,0.034612,0,0,303.714819,613.644113,0.629702,18.663612,19.938816,0,0,0,0,19.86513,0.556779,19.93104
1574729.667,,597.581,665.163,1574.729667,0.340678,2.628764,0.661328,-0.32065,4.09713,-0.009319,0,0,297.689992,612.449377,2.081318,61.687757,19.887122,0,0,0,0,19.824235,0.325372,19.88446
1574796.327,,597.373,662.11,1574.796327,-2.710386,2.422911,0.609533,-3.319918,3.659871,-0.096483,0,0,296.614046,612.868964,0.809509,23.992881,19.902493,0,0,0,0,19.838515,0.283976,19.900466
1574862.986,,595.993,660.371,1574.862986,-4.44745,1.045057,0.262845,-4.710295,3.457169,-0.136889,0,0,298.968916,613.663034,1.205238,35.721812,19.934759,0,0,0,0,19.865134,0.374388,19.931243
1574929.646,,598.115,659.365,1574.929646,-5.451514,3.169204,0.797311,-6.248824,3.232869,-0.181602,0,0,239.999808,609.321278,58.482249,1733.34364,19.848195,0,0,0,0,19.84626,-1.891359,19.757874
1574996.298,,597.415,659.887,1574.996298,-4.927578,2.47135,0.621721,-5.549299,3.334852,-0.161272,0,0,297.58426,613.576273,7.704475,228.351381,19.930344,0,0,0,0,19.862266,0.321184,19.927756
1575062.959,,596.168,670.95,1575.062959,6.137358,1.226496,0.308498,5.82886,4.993659,0.169397,0,0,268.194445,611.612187,61.918013,1835.175574,19.865471,0,0,0,0,19.862222,-0.808071,19.849029
1575129.616,,597.557,675.779,1575.129616,10.968294,2.617642,0.65853,10.309764,5.646925,0.29962,0,0,300.189251,615.492109,2.186715,64.811606,20.006103,0,0,0,0,19.926901,0.421085,20.001671
1575196.273,,598.333,680.606,1575.196273,15.79723,3.395788,0.854322,14.942907,6.322385,0.434267,0,0,297.372216,615.098639,2.32052,68.777422,19.988687,0,0,0,0,19.913677,0.312867,19.986238
1575262.931,,597.063,681.761,1575.262931,16.954165,2.127934,0.535312,16.418853,6.537561,0.477161,0,0,297.915865,614.895004,1.361939,40.366242,19.981261,0,0,0,0,19.906738,0.333783,19.978472
1575329.587,,599.072,678.49,1575.329587,13.685101,4.13908,1.041345,12.643756,5.987194,0.36745,0,0,299.891591,615.739523,1.418246,42.035097,20.015338,0,0,0,0,19.935217,0.409618,20.011146
1575396.25,,599.197,675.555,1575.39625,10.752037,4.266226,1.073337,9.6787,5.554923,0.28128,0,0,300.150356,615.990623,0.708849,21.009422,20.02522,0,0,0,0,19.943704,0.419535,20.020825
1575462.905,,599.202,674.298,1575.462905,9.496972,4.273371,1.075135,8.421837,5.371686,0.244753,0,0,299.688421,616.083322,1.322321,39.192011,20.028366,0,0,0,0,19.946828,0.401772,20.024336
1575529.561,,598.859,675.335,1575.529561,10.535907,3.932517,0.989371,9.546536,5.535655,0.277439,0,0,299.150063,616.201035,1.2985,38.485977,20.032425,0,0,0,0,19.950781,0.38107,20.028801
1575596.222,,598.289,670.836,1575.596222,6.038843,3.364662,0.846491,5.192352,4.900864,0.150899,0,0,300.692961,616.293282,1.504458,44.59032,20.037355,0,0,0,0,19.953959,0.440354,20.032516
1575662.876,,598.353,665.161,1575.662876,0.365778,3.430808,0.863134,-0.497356,4.071368,-0.014454,0,0,300.421879,616.295934,1.016147,30.117381,20.037201,0,0,0,0,19.95404,0.429936,20.032588
1575729.536,,599.441,659.198,1575.729536,-5.595287,4.520953,1.13743,-6.732717,3.162323,-0.195665,0,0,298.74457,615.858319,1.748196,51.814437,20.018922,0,0,0,0,19.939261,0.365524,20.015585
1575796.193,,597.505,657.668,1575.796193,-7.123351,2.587098,0.650844,-7.774196,3.010487,-0.225932,0,0,298.790256,615.489392,1.642209,48.673113,20.004784,0,0,0,0,19.926771,0.36732,20.001412
1575862.855,,597.714,659.753,1575.862855,-5.036416,2.798243,0.703972,-5.740388,3.306994,-0.166826,0,0,298.422534,616.044458,0.964155,28.576403,20.025816,0,0,0,0,19.945492,0.353127,20.022703
1575929.51,,597.314,664.66,1575.92951,-0.127481,2.400388,0.603866,-0.731347,4.037255,-0.021254,0,0,299.95921,616.149497,1.225552,36.323897,20.03115,0,0,0,0,19.94906,0.412171,20.026909
1575996.166,,596.771,664.968,1575.996166,0.182454,1.859533,0.467779,-0.285325,4.10228,-0.008292,0,0,296.392425,614.54887,1.353203,40.107303,19.9669,0,0,0,0,19.895221,0.275274,19.965002
1576062.828,,597.267,660.974,1576.062828,-3.809611,2.357678,0.593119,-4.40273,3.502009,-0.127951,0,0,293.302417,614.105104,1.4749,43.714258,19.948221,0,0,0,0,19.880982,0.156572,19.947607
1576129.487,,595.426,658.815,1576.129487,-5.966676,0.518823,0.130437,-6.097113,3.254987,-0.177193,0,0,294.935414,614.623191,1.540993,45.673185,19.968901,0,0,0,0,19.898024,0.219272,19.967697
1576196.141,,598.84,656.944,1576.196141,-7.835741,3.934967,0.989988,-8.825729,2.857186,-0.256491,0,0,237.360069,611.099237,63.73018,1888.886018,19.925833,0,0,0,0,19.904797,-1.993003,19.825911
