TimeStamp,Events,UV,Fluorescence,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,ToneStart,PelletGrab
3161323.54,,675.646,750.41,3161.32354,5.996308,13.88706,13.772588,-7.77628,1.762483,-0.450782,0,0
3161390.198,,675.306,748.722,3161.390198,4.308836,13.547704,13.435592,-9.126756,1.500172,-0.529067,0,0
3161456.858,,674.742,748.698,3161.456858,4.285364,12.984348,12.876155,-8.59079,1.604276,-0.497998,0,0
3161523.513,,675.57,748.443,3161.523513,4.030892,13.812991,13.699034,-9.668142,1.395016,-0.560451,0,0
3161590.175,,675.52,747.626,3161.590175,3.21442,13.763635,13.650021,-10.435601,1.245948,-0.60494,0,0
3161656.828,,675.505,746.867,3161.656828,2.455948,13.749279,13.635765,-11.179816,1.101395,-0.648081,0,0
3161723.487,,673.807,746.032,3161.723487,1.621476,12.051922,11.950215,-10.328739,1.266704,-0.598745,0,0
3161790.147,,674.293,747.489,3161.790147,3.079004,12.538566,12.433474,-9.354469,1.455942,-0.542268,0,0
3161856.805,,675.363,747.362,3161.856805,2.952532,13.609209,13.496669,-10.544138,1.224866,-0.611231,0,0
3161923.468,,675.468,748.063,3161.923468,3.65406,13.714853,13.601578,-9.947518,1.340751,-0.576646,0,0
3161990.125,,675.269,747.768,3161.990125,3.359588,13.516496,13.404601,-10.045014,1.321814,-0.582298,0,0
3162056.781,,675.168,746.54,3162.056781,2.132115,13.416139,13.304943,-11.172827,1.102753,-0.647676,0,0
3162123.437,,675.233,747.03,3162.123437,2.622643,13.481783,13.370129,-10.747486,1.185369,-0.623019,0,0
3162190.098,,676.43,746.182,3162.190098,1.775171,14.679426,14.559442,-12.784271,0.789753,-0.741089,0,0
3162256.758,,675.492,747.866,3162.256758,3.459698,13.742069,13.628605,-10.168907,1.29775,-0.58948,0,0
3162323.412,,676.447,746.884,3162.323412,2.478226,14.697712,14.577601,-12.099375,0.922784,-0.701387,0,0
3162390.07,,675.874,747.559,3162.39007,3.153753,14.125356,14.009225,-10.855472,1.164394,-0.629279,0,0
3162456.73,,675.587,747.076,3162.45673,2.671281,13.838999,13.72486,-11.053579,1.125915,-0.640763,0,0
3162523.389,,676.994,749.062,3162.523389,4.657809,15.246642,15.122712,-10.464903,1.240257,-0.606638,0,0
3162590.045,,676.965,749.655,3162.590045,5.251336,15.218285,15.094552,-9.843216,1.36101,-0.5706,0,0
3162656.704,,674.114,751.271,3162.656704,6.867863,12.367928,12.264022,-5.396159,2.224787,-0.312809,0,0
3162723.365,,676.593,751.967,3162.723365,7.564391,14.847571,14.726417,-7.162026,1.881793,-0.415174,0,0
3162790.023,,677.401,751.016,3162.790023,6.613918,15.656213,15.529434,-8.915516,1.541203,-0.516822,0,0
3162856.681,,675.849,750.202,3162.856681,5.800445,14.104856,13.988869,-8.188423,1.68243,-0.474673,0,0
3162923.34,,675.0,749.842,3162.92334,5.440973,13.256499,13.146413,-7.70544,1.776242,-0.446675,0,0
3162989.996,,677.288,750.075,3162.989996,5.6745,15.545142,15.419135,-9.744636,1.380158,-0.564885,0,0
3163056.66,,676.756,749.523,3163.05666,5.123027,15.013785,14.891474,-9.768447,1.375533,-0.566265,0,0
3163123.315,,677.418,747.391,3163.123315,2.991554,15.676427,15.549507,-12.557953,0.833712,-0.72797,0,0
3163189.972,,677.29,747.141,3163.189972,2.742081,15.54907,15.423036,-12.680955,0.809821,-0.7351,0,0
3163256.635,,676.845,747.619,3163.256635,3.220608,15.104712,14.98177,-11.761161,0.988477,-0.681781,0,0
3163323.288,,676.619,748.494,3163.323288,4.096135,14.879355,14.75798,-10.661844,1.202004,-0.618055,0,0
3163389.948,,676.544,749.215,3163.389948,4.817662,14.804997,14.684139,-9.866477,1.356492,-0.571948,0,0
3163456.604,,676.777,749.902,3163.456604,5.505189,15.03864,14.916157,-9.410967,1.444968,-0.545543,0,0
3163523.266,,676.536,751.9,3163.523266,7.503716,14.798282,14.677471,-7.173755,1.879514,-0.415854,0,0
3163589.921,,677.592,758.963,3163.589921,14.567243,15.854924,15.726763,-1.15952,3.047693,-0.067216,0,0
3163656.585,,676.627,765.564,3163.656585,21.16877,14.890567,14.769114,6.399656,4.515953,0.370981,0,0
3163723.241,,677.591,768.419,3163.723241,24.024297,15.855209,15.727046,8.297251,4.884533,0.480982,0,0
3163789.897,,678.228,770.209,3163.789897,25.814823,16.492851,16.360252,9.454571,5.109326,0.54807,0,0
3163856.554,,677.382,770.291,3163.856554,25.89735,15.647493,15.520775,10.376575,5.288412,0.601518,0,0
3163923.212,,676.119,771.781,3163.923212,27.387877,14.385135,14.267198,13.120678,5.821414,0.76059,0,0
3163989.876,,676.456,775.041,3163.989876,30.648403,14.722778,14.602492,16.045912,6.389599,0.930163,0,0
3164056.531,,676.687,775.798,3164.056531,31.40593,14.95442,14.832522,16.573408,6.492057,0.960741,0,0
3164123.194,,677.13,775.075,3164.123194,30.683457,15.398062,15.273078,15.410378,6.266155,0.893322,0,0
3164189.85,,677.538,774.258,3164.18985,29.866983,15.806704,15.678878,14.188105,6.028747,0.822468,0,0
3164256.505,,677.634,773.907,3164.256505,29.516509,15.903345,15.774847,13.741662,5.942032,0.796588,0,0
3164323.164,,677.154,774.433,3164.323164,30.043036,15.423987,15.298824,14.744212,6.136762,0.854705,0,0
3164389.825,,677.888,774.464,3164.389825,30.074562,16.158629,16.028355,14.046207,6.001185,0.814242,0,0
3164456.484,,678.187,773.599,3164.456484,29.210089,16.458271,16.325913,12.884176,5.775477,0.746881,0,0
3164523.14,,678.844,773.043,3164.52314,28.654615,17.115913,16.97898,11.675635,5.540736,0.676823,0,0
3164589.802,,678.635,772.102,3164.589802,27.714141,16.907554,16.772071,10.94207,5.398251,0.634299,0,0
3164656.458,,678.263,771.621,3164.656458,27.233668,16.536196,16.403296,10.830372,5.376556,0.627824,0,0
3164723.116,,677.88,769.833,3164.723116,25.446194,16.153838,16.023597,9.422597,5.103116,0.546217,0,0
3164789.773,,678.868,767.732,3164.789773,23.34572,17.142479,17.005361,6.340358,4.504435,0.367543,0,0
3164856.433,,678.428,766.11,3164.856433,21.724246,16.703121,16.569059,5.155187,4.274233,0.29884,0,0
3164923.09,,678.393,764.783,3164.92309,20.397772,16.668762,16.53494,3.862832,4.023212,0.223924,0,0
3164989.753,,678.701,763.371,3164.989753,18.986298,16.977404,16.841434,2.144864,3.689521,0.124335,0,0
3165056.408,,679.578,762.459,3165.056408,18.074824,17.855045,17.712971,0.361854,3.343197,0.020976,0,0
3165123.064,,679.034,761.392,3165.123064,17.00835,17.311686,17.173392,-0.165041,3.240856,-0.009567,0,0
3165189.726,,679.157,760.298,3165.189726,15.914876,17.435328,17.296173,-1.381297,3.004616,-0.080072,0,0
3165256.38,,678.165,759.696,3165.25638,15.313402,16.443969,16.31171,-0.998308,3.079006,-0.057871,0,0
3165323.04,,679.044,758.334,3165.32304,13.951928,17.32361,17.185232,-3.233305,2.64489,-0.187431,0,0
3165389.698,,678.775,757.264,3165.389698,12.882454,17.055251,16.91874,-4.036287,2.488922,-0.233979,0,0
3165456.361,,679.428,757.128,3165.456361,12.746979,17.708892,17.567835,-4.820855,2.336531,-0.279459,0,0
3165523.018,,678.762,756.126,3165.523018,11.745505,17.043533,16.907104,-5.161599,2.270347,-0.299212,0,0
3165589.673,,678.394,755.817,3165.589673,11.437031,16.676174,16.5423,-5.10527,2.281288,-0.295947,0,0
3165656.334,,678.425,755.909,3165.656334,11.529557,16.707815,16.573721,-5.044165,2.293157,-0.292404,0,0
3165722.989,,679.783,756.015,3165.722989,11.636082,18.066456,17.922911,-6.286829,2.051787,-0.36444,0,0
3165789.648,,677.557,756.022,3165.789648,11.643608,15.841097,15.713032,-4.069424,2.482486,-0.2359,0,0
3165856.305,,678.625,755.458,3165.856305,11.080133,16.909738,16.774239,-5.694106,2.166915,-0.330081,0,0
3165922.969,,678.977,754.54,3165.922969,10.162659,17.262379,17.124427,-6.961768,1.92069,-0.403566,0,0
3165989.624,,679.082,753.795,3165.989624,9.418184,17.36802,17.229333,-7.811149,1.75571,-0.452803,0,0
3166056.285,,679.046,752.121,3166.056285,7.74471,17.33266,17.19422,-9.44951,1.437482,-0.547777,0,0
3166122.942,,680.141,752.994,3166.122942,8.618235,18.428301,18.282239,-9.664004,1.39582,-0.560211,0,0
3166189.599,,680.209,752.981,3166.189599,8.60576,18.496942,18.350402,-9.744642,1.380157,-0.564885,0,0
3166256.258,,678.977,752.862,3166.256258,8.487286,17.265582,17.127608,-8.640323,1.594655,-0.500869,0,0
3166322.915,,680.784,753.627,3166.322915,9.252811,19.073223,18.922675,-9.669864,1.394681,-0.560551,0,0
3166389.573,,681.664,753.296,3166.389573,8.922336,19.953863,19.797189,-10.874853,1.16063,-0.630403,0,0
3166456.232,,679.816,753.019,3166.456232,8.645861,18.106504,17.96268,-9.316819,1.463255,-0.540085,0,0
3166522.894,,680.824,752.889,3166.522894,8.516387,19.115144,18.964304,-10.447918,1.243556,-0.605654,0,0
3166589.548,,680.68,753.71,3166.589548,9.337912,18.971785,18.821942,-9.48403,1.430777,-0.549778,0,0
3166656.21,,679.436,752.974,3166.65621,8.602437,17.728425,17.587231,-8.984795,1.527746,-0.520838,0,0
3166722.869,,680.186,751.938,3166.722869,7.566962,18.479065,18.33265,-10.765688,1.181833,-0.624074,0,0
3166789.527,,679.854,750.641,3166.789527,6.270487,18.147706,18.003595,-11.733109,0.993926,-0.680155,0,0
3166856.186,,678.894,750.752,3166.856186,6.382012,17.188346,17.050909,-10.668897,1.200634,-0.618464,0,0
3166922.841,,679.869,751.328,3166.922841,6.958537,18.163986,18.019762,-11.061226,1.12443,-0.641206,0,0
3166989.5,,681.374,751.582,3166.9895,7.213062,19.669626,19.514929,-12.301868,0.883453,-0.713125,0,0
3167056.159,,681.071,752.192,3167.056159,7.823586,19.367266,19.214672,-11.391086,1.060359,-0.660328,0,0
3167122.82,,677.783,752.773,3167.12282,8.405111,16.079906,15.95018,-7.545069,1.807392,-0.437379,0,0
3167189.477,,679.502,753.39,3167.189477,9.022636,17.799546,17.657858,-8.635222,1.595646,-0.500574,0,0
3167256.131,,680.096,754.389,3167.256131,10.022161,18.394186,18.248361,-8.226201,1.675092,-0.476863,0,0
3167322.794,,680.036,755.533,3167.322794,11.166686,18.334826,18.189414,-7.022729,1.908849,-0.407099,0,0
3167389.451,,679.675,756.086,3167.389451,11.72021,17.974466,17.831561,-6.111351,2.085871,-0.354268,0,0
3167456.11,,680.145,756.424,3167.45611,12.058735,18.445106,18.298927,-6.240192,2.060846,-0.361737,0,0
3167522.768,,679.506,756.111,3167.522768,11.746259,17.806745,17.665007,-5.918748,2.123281,-0.343103,0,0
3167589.423,,678.512,755.303,3167.589423,10.938784,16.813385,16.678557,-5.739773,2.158045,-0.332728,0,0
3167656.085,,679.909,754.233,3167.656085,9.869308,18.211025,18.066474,-8.197166,1.680732,-0.47518,0,0
3167722.742,,679.492,754.29,3167.722742,9.926833,17.794665,17.65301,-7.726177,1.772214,-0.447877,0,0
3167789.4,,679.795,755.425,3167.7894,11.062357,18.098304,17.954538,-6.89218,1.934206,-0.399532,0,0
3167856.06,,679.941,756.784,3167.85606,12.421882,18.244944,18.100157,-5.678275,2.16999,-0.329163,0,0
3167922.719,,679.928,759.202,3167.922719,14.840406,18.232583,18.087883,-3.247476,2.642137,-0.188252,0,0
3167989.379,,680.659,760.438,3167.989379,16.07693,18.964223,18.814433,-2.737502,2.741192,-0.15869,0,0
3168056.036,,679.836,760.758,3168.056036,16.397455,18.141862,17.997792,-1.600338,2.96207,-0.09277,0,0
3168122.696,,681.699,762.36,3168.122696,17.999979,20.005501,19.848468,-1.848489,2.91387,-0.107155,0,0
3168189.35,,680.15,763.804,3168.18935,19.444503,18.457141,18.310878,1.133625,3.493103,0.065715,0,0
3168256.006,,680.261,766.449,3168.256006,22.090027,18.56878,18.421741,3.668286,3.985424,0.212646,0,0
3168322.667,,681.012,766.425,3168.322667,22.066551,19.320419,19.168152,2.8984,3.835885,0.168017,0,0
3168389.327,,680.99,766.584,3168.389327,22.226075,19.299059,19.146939,3.079136,3.87099,0.178494,0,0
3168455.981,,681.853,765.449,3168.455981,21.091599,20.162698,20.004571,1.087029,3.484052,0.063014,0,0
3168522.644,,679.522,765.525,3168.522644,21.168123,17.832337,17.69042,3.477703,3.948406,0.201598,0,0
3168589.303,,680.957,763.743,3168.589303,19.386647,19.267976,19.116073,0.270575,3.325468,0.015685,0,0
3168655.962,,680.286,762.833,3168.655962,18.477171,18.597615,18.450375,0.026796,3.278117,0.001553,0,0
3168722.619,,681.214,762.132,3168.722619,17.776695,19.526254,19.372554,-1.595859,2.96294,-0.09251,0,0
3168789.278,,680.516,759.487,3168.789278,15.132219,18.828893,18.680044,-3.547825,2.583799,-0.205663,0,0
3168855.933,,680.986,759.883,3168.855933,15.528743,19.299532,19.147409,-3.618666,2.570039,-0.20977,0,0
3168922.591,,678.264,759.375,3168.922591,15.021267,16.578171,16.444978,-1.423712,2.996377,-0.082531,0,0
3168989.253,,680.769,761.016,3168.989253,16.66279,19.083809,18.933188,-2.270397,2.831921,-0.131612,0,0
3169055.909,,680.477,759.6,3169.055909,15.247314,18.792448,18.643853,-3.396539,2.613184,-0.196893,0,0
3169122.567,,677.246,758.632,3169.122567,14.279838,15.562087,15.435963,-1.156125,3.048352,-0.067019,0,0
3169189.223,,676.95,757.155,3169.189223,12.803361,15.266726,15.142656,-2.339295,2.818538,-0.135606,0,0
3169255.882,,676.075,756.749,3169.255882,12.397885,14.392364,14.274377,-1.876492,2.908431,-0.108778,0,0
3169322.542,,676.337,755.805,3169.322542,11.454408,14.655003,14.535188,-3.08078,2.674516,-0.178589,0,0
3169389.203,,675.821,755.185,3169.389203,10.834932,14.139641,14.023412,-3.18848,2.653596,-0.184832,0,0
3169455.858,,676.3,754.468,3169.455858,10.118455,14.61928,14.499714,-4.381258,2.421916,-0.253976,0,0
3169522.518,,676.414,754.546,3169.522518,10.196979,14.733918,14.613555,-4.416576,2.415057,-0.256024,0,0
3169589.176,,677.949,753.961,3169.589176,9.612502,16.269557,16.138511,-6.526009,2.00533,-0.378305,0,0
3169655.837,,676.799,753.095,3169.655837,8.747026,15.120195,14.997145,-6.250119,2.058917,-0.362312,0,0
3169722.49,,678.986,754.037,3169.72249,9.689549,17.307833,17.169565,-7.480017,1.820028,-0.433608,0,0
3169789.153,,678.585,753.627,3169.789153,9.280072,16.907472,16.771989,-7.491917,1.817716,-0.434298,0,0
3169855.813,,679.075,753.381,3169.855813,9.034595,17.39811,17.259214,-8.224619,1.675399,-0.476772,0,0
3169922.466,,678.622,752.068,3169.922466,7.722119,16.945748,16.809999,-9.08788,1.507723,-0.526814,0,0
3169989.129,,678.127,750.006,3169.989129,5.660642,16.451386,16.319076,-10.658434,1.202666,-0.617857,0,0
3170055.786,,678.386,749.368,3170.055786,5.023165,16.711025,16.576908,-11.553743,1.028765,-0.669757,0,0
3170122.443,,677.174,748.69,3170.122443,4.345688,15.499663,15.373973,-11.028285,1.130828,-0.639297,0,0
3170189.104,,678.593,748.972,3170.189104,4.628211,16.919301,16.783735,-12.155524,0.911878,-0.704642,0,0
3170255.76,,677.697,749.921,3170.25576,5.577734,16.023939,15.894602,-10.316868,1.26901,-0.598057,0,0
3170322.415,,676.906,753.492,3170.322415,9.149257,15.233577,15.109737,-5.960481,2.115175,-0.345522,0,0
3170389.075,,678.409,756.204,3170.389075,11.86178,16.737214,16.602916,-4.741136,2.352015,-0.274838,0,0
3170455.738,,675.688,757.537,3170.455738,13.195303,14.016852,13.901477,-0.706174,3.135748,-0.040936,0,0
3170522.393,,677.472,759.393,3170.522393,15.051826,15.80149,15.6737,-0.621875,3.152122,-0.036049,0,0
3170589.053,,676.831,758.958,3170.589053,14.617348,15.161128,15.037793,-0.420444,3.191247,-0.024373,0,0
3170655.707,,677.515,758.468,3170.655707,14.127871,15.845766,15.717668,-1.589797,2.964117,-0.092159,0,0
3170722.37,,677.203,758.709,3170.72237,14.369394,15.534403,15.408472,-1.039078,3.071087,-0.060234,0,0
3170789.026,,677.058,759.732,3170.789026,15.392917,15.390041,15.265113,0.127803,3.297736,0.007409,0,0
3170855.687,,677.246,761.129,3170.855687,16.790439,15.578679,15.452439,1.338,3.5328,0.077562,0,0
3170922.346,,677.884,761.848,3170.922346,17.509962,16.217316,16.086634,1.423328,3.549373,0.082509,0,0
3170989.0,,678.342,762.908,3170.989,18.570484,16.675954,16.542081,2.028403,3.666901,0.117584,0,0
3171055.66,,677.669,762.453,3171.05566,18.116007,16.003591,15.874396,2.241611,3.708313,0.129944,0,0
3171122.318,,678.113,761.558,3171.122318,17.221529,16.448228,16.31594,0.905589,3.44881,0.052496,0,0
3171188.974,,677.866,759.744,3171.188974,15.408052,16.201866,16.071291,-0.663239,3.144088,-0.038447,0,0
3171255.633,,677.542,758.262,3171.255633,13.926574,15.878503,15.750178,-1.823604,2.918704,-0.105712,0,0
3171322.295,,677.91,756.031,3171.322295,11.696097,16.247141,16.116251,-4.420154,2.414362,-0.256231,0,0
3171388.954,,676.365,754.866,3171.388954,10.531619,14.702778,14.582631,-4.051012,2.486062,-0.234832,0,0
3171455.606,,676.269,754.819,3171.455606,10.485141,14.607415,14.487931,-4.00279,2.495428,-0.232037,0,0
3171522.268,,677.013,754.716,3171.522268,10.382664,15.352052,15.227389,-4.844725,2.331895,-0.280843,0,0
3171588.927,,677.349,753.692,3171.588927,9.359186,15.688689,15.561684,-6.202498,2.068167,-0.359552,0,0
3171655.586,,677.598,752.307,3171.655586,7.974708,15.938326,15.809585,-7.834877,1.751101,-0.454179,0,0
3171722.241,,675.836,751.631,3171.722241,7.29923,14.176963,14.060474,-6.761244,1.959639,-0.391941,0,0
3171788.902,,677.239,751.405,3171.788902,7.073752,15.5806,15.454347,-8.380595,1.645103,-0.485813,0,0
3171855.558,,677.58,750.222,3171.855558,5.891274,15.922237,15.793608,-9.902333,1.349528,-0.574027,0,0
3171922.216,,676.786,748.994,3171.922216,4.663796,15.128874,15.005763,-10.341967,1.264135,-0.599512,0,0
3171988.878,,677.513,748.363,3171.988878,4.033318,15.856511,15.728339,-11.69502,1.001324,-0.677947,0,0
3172055.538,,674.543,746.576,3172.055538,2.24684,12.887148,12.779631,-10.53279,1.22707,-0.610574,0,0
3172122.194,,674.568,745.377,3172.122194,1.048362,12.912785,12.805089,-11.756727,0.989338,-0.681524,0,0
3172188.851,,673.209,744.969,3172.188851,0.640884,11.554421,11.456175,-10.815291,1.172199,-0.62695,0,0
3172255.507,,675.785,745.435,3172.255507,1.107406,14.131058,14.014888,-12.907482,0.765821,-0.748232,0,0
3172322.168,,677.036,746.189,3172.322168,1.861928,15.382695,15.257818,-13.39589,0.670955,-0.776544,0,0
3172388.829,,678.703,745.574,3172.388829,1.24745,17.050331,16.913855,-15.666405,0.22994,-0.908163,0,0
3172455.481,,677.574,745.176,3172.455481,0.849971,15.921968,15.79334,-14.943369,0.370379,-0.86625,0,0
3172522.146,,676.533,744.093,3172.522146,-0.232507,14.881604,14.760214,-14.992721,0.360794,-0.86911,0,0
3172588.8,,675.965,743.568,3172.5888,-0.756985,14.314241,14.196797,-14.953782,0.368357,-0.866853,0,0
3172655.463,,677.068,743.117,3172.655463,-1.207464,15.417877,15.292756,-16.50022,0.067984,-0.956498,0,0
3172722.119,,675.622,743.628,3172.722119,-0.695942,13.972514,13.857447,-14.553389,0.446127,-0.843643,0,0
3172788.774,,672.773,740.433,3172.788774,-3.890421,11.12415,11.028897,-14.919317,0.375051,-0.864855,0,0
3172855.433,,672.242,742.243,3172.855433,-2.079899,10.593786,10.502222,-12.582121,0.829018,-0.729371,0,0
3172922.093,,674.075,742.982,3172.922093,-1.340378,12.427423,12.323103,-13.663481,0.618979,-0.792056,0,0
3172988.749,,674.31,743.755,3172.988749,-0.566856,12.663059,12.5571,-13.123957,0.723774,-0.76078,0,0
3173055.412,,674.516,743.249,3173.055412,-1.072335,12.869695,12.762299,-13.834634,0.585735,-0.801978,0,0
3173122.066,,675.44,743.181,3173.122066,-1.139813,13.794331,13.680503,-14.820317,0.39428,-0.859116,0,0
3173188.729,,675.849,744.689,3173.188729,0.368708,14.203967,14.08729,-13.718582,0.608276,-0.79525,0,0
3173255.386,,675.379,746.615,3173.255386,2.295229,13.734603,13.621191,-11.325962,1.073008,-0.656553,0,0
3173322.042,,674.753,746.289,3173.322042,1.96975,13.109239,13.000177,-11.030427,1.130412,-0.639421,0,0
3173388.704,,675.053,745.658,3173.388704,1.339272,13.409875,13.298722,-11.95945,0.949962,-0.693275,0,0
3173455.362,,674.614,745.187,3173.455362,0.868793,12.971511,12.863407,-11.994614,0.943132,-0.695314,0,0
3173522.021,,673.933,745.096,3173.522021,0.778314,12.291147,12.187776,-11.409462,1.05679,-0.661393,0,0
3173588.678,,673.327,744.241,3173.588678,-0.076165,11.685783,11.586623,-11.662788,1.007585,-0.676078,0,0
3173655.333,,673.356,743.78,3173.655333,-0.536644,11.715418,11.616052,-12.152696,0.912427,-0.704478,0,0
3173721.993,,673.143,744.466,3173.721993,0.149877,11.503054,11.405165,-11.255288,1.086736,-0.652456,0,0
3173788.651,,673.474,745.26,3173.788651,0.944398,11.83469,11.734494,-10.790096,1.177093,-0.625489,0,0
3173855.307,,673.806,746.705,3173.855307,2.389919,12.167325,12.064816,-9.674897,1.393704,-0.560842,0,0
3173921.971,,673.373,749.774,3173.921971,5.45944,11.734961,11.635459,-6.176019,2.07331,-0.358017,0,0
3173988.626,,673.197,750.502,3173.988626,6.187961,11.559597,11.461314,-5.273354,2.24864,-0.30569,0,0
3174055.288,,673.658,750.733,3174.055288,6.419481,12.021232,11.919739,-5.500257,2.204567,-0.318843,0,0
3174121.945,,674.119,750.167,3174.121945,5.854002,12.482868,12.378163,-6.524161,2.005689,-0.378198,0,0
3174188.603,,674.737,750.19,3174.188603,5.877523,13.101503,12.992495,-7.114972,1.890932,-0.412447,0,0
3174255.259,,674.564,748.707,3174.255259,4.395044,12.929138,12.821329,-8.426286,1.636228,-0.488462,0,0
3174321.92,,674.341,747.885,3174.32192,3.573564,12.706774,12.600512,-9.026947,1.519559,-0.523282,0,0
3174388.576,,673.598,746.955,3174.388576,2.644085,11.964409,11.863311,-9.219226,1.482211,-0.534428,0,0
3174455.236,,674.625,745.854,3174.455236,1.543605,12.992044,12.883798,-11.340192,1.070244,-0.657378,0,0
3174521.891,,673.331,745.824,3174.521891,1.514126,11.69868,11.59943,-10.085304,1.313988,-0.584633,0,0
3174588.549,,673.496,744.976,3174.588549,0.666646,11.864315,11.763913,-11.097266,1.117429,-0.643296,0,0
3174655.21,,674.761,744.419,3174.65521,0.110167,13.12995,13.020744,-12.910577,0.76522,-0.748411,0,0
3174721.868,,673.511,744.752,3174.721868,0.443687,11.880585,11.78007,-11.336382,1.070984,-0.657157,0,0
3174788.526,,673.531,744.179,3174.788526,-0.128792,11.90122,11.800561,-11.929354,0.955808,-0.691531,0,0
3174855.186,,673.777,743.387,3174.855186,-0.920272,12.147855,12.045481,-12.965753,0.754503,-0.75161,0,0
3174921.842,,673.166,743.325,3174.921842,-0.981752,11.53749,11.439361,-12.421113,0.860291,-0.720037,0,0
3174988.505,,673.223,742.661,3174.988505,-1.645231,11.595125,11.496595,-13.141827,0.720303,-0.761816,0,0
3175055.159,,673.951,742.395,3175.055159,-1.910711,12.32376,12.220162,-14.130873,0.528195,-0.81915,0,0
3175121.818,,673.758,741.761,3175.121818,-2.544191,12.131395,12.029135,-14.573326,0.442255,-0.844799,0,0
3175188.477,,674.872,741.73,3175.188477,-2.574671,13.246029,13.136016,-15.710687,0.221339,-0.91073,0,0
3175255.138,,674.242,741.61,3175.255138,-2.694151,12.616664,12.511029,-15.205179,0.319527,-0.881426,0,0
3175321.797,,674.06,741.706,3175.321797,-2.597631,12.435299,12.330925,-14.928555,0.373257,-0.865391,0,0
3175388.453,,674.112,742.845,3175.388453,-1.45811,12.487933,12.383193,-13.841304,0.58444,-0.802364,0,0
3175455.114,,673.734,745.536,3175.455114,1.23341,12.110568,12.008453,-10.775044,1.180016,-0.624617,0,0
3175521.766,,674.605,745.391,3175.521766,1.088929,12.982203,12.874024,-11.785095,0.983828,-0.683168,0,0
3175588.426,,676.338,745.27,3175.588426,0.968449,14.715837,14.595599,-13.62715,0.626036,-0.78995,0,0
3175655.085,,675.238,745.37,3175.655085,1.068969,13.616472,13.503881,-12.434912,0.857611,-0.720837,0,0
3175721.744,,675.559,744.338,3175.721744,0.037489,13.938106,13.823278,-13.785789,0.595222,-0.799146,0,0
3175788.404,,674.917,743.853,3175.788404,-0.446991,13.296741,13.186374,-13.633365,0.624829,-0.79031,0,0
3175855.056,,675.223,743.067,3175.855056,-1.232471,13.603375,13.490876,-14.723347,0.413115,-0.853495,0,0
3175921.72,,674.21,742.337,3175.92172,-1.961952,12.591009,12.485552,-14.447504,0.466694,-0.837505,0,0
3175988.373,,674.34,740.519,3175.988373,-3.779432,12.721643,12.615278,-16.394709,0.088477,-0.950382,0,0
3176055.033,,674.41,739.826,3176.055033,-4.471912,12.792278,12.685421,-17.157333,-0.059651,-0.994591,0,0
3176121.692,,672.496,738.236,3176.121692,-6.061393,10.878912,10.785364,-16.846757,0.000674,-0.976587,0,0
3176188.349,,669.139,737.209,3176.188349,-7.087873,7.522546,7.452346,-14.540219,0.448685,-0.842879,0,0
3176255.006,,666.399,734.206,3176.255006,-10.090353,4.78318,4.732035,-14.822389,0.393878,-0.859237,0,0
3176321.667,,666.638,733.986,3176.321667,-10.309834,5.022814,4.970002,-15.279836,0.305025,-0.885754,0,0
3176388.322,,667.802,736.744,3176.388322,-7.551314,6.187448,6.126535,-13.67785,0.616188,-0.792889,0,0
3176454.983,,668.207,742.073,3176.454983,-2.221795,6.593082,6.529347,-8.751142,1.57313,-0.507294,0,0
3176521.639,,669.184,744.11,3176.521639,-0.184276,7.570716,7.500181,-7.684456,1.780318,-0.445459,0,0
3176588.294,,668.865,744.29,3176.588294,-0.003756,7.25235,7.184029,-7.187786,1.876789,-0.416668,0,0
3176654.957,,668.311,743.991,3176.654957,-0.302237,6.698984,6.634512,-6.936749,1.925549,-0.402115,0,0
3176721.611,,668.511,745.406,3176.721611,1.113282,6.899617,6.83375,-5.720468,2.161794,-0.331609,0,0
3176788.274,,668.094,745.636,3176.788274,1.343802,6.483251,6.420281,-5.076479,2.28688,-0.294278,0,0
3176854.931,,667.73,745.609,3176.854931,1.317321,6.119885,6.059442,-4.742121,2.351824,-0.274895,0,0
3176921.59,,667.89,745.835,3176.92159,1.54384,6.280519,6.218958,-4.675118,2.364838,-0.271011,0,0
3176988.247,,668.56,744.897,3176.988247,0.606359,6.951152,6.884927,-6.278568,2.053392,-0.363961,0,0
3177054.904,,668.057,744.736,3177.054904,0.445878,6.448786,6.386055,-5.940177,2.119119,-0.344345,0,0
3177121.558,,667.633,743.537,3177.121558,-0.752603,6.025419,5.965633,-6.718236,1.967992,-0.389448,0,0
3177188.218,,666.266,741.574,3177.188218,-2.715084,4.659053,4.608772,-7.323855,1.85036,-0.424555,0,0
3177254.879,,667.35,742.993,3177.254879,-1.295565,5.743686,5.68586,-6.981425,1.916872,-0.404705,0,0
3177321.539,,667.17,742.647,3177.321539,-1.641046,5.56432,5.507741,-7.148787,1.884364,-0.414407,0,0
3177388.191,,669.641,744.081,3177.388191,-0.206527,8.035953,7.962181,-8.168709,1.686259,-0.47353,0,0
3177454.848,,670.091,743.023,3177.454848,-1.264008,8.486586,8.40968,-9.673688,1.393939,-0.560772,0,0
3177521.509,,668.687,745.131,3177.521509,0.844511,7.083219,7.016075,-6.171565,2.074175,-0.357758,0,0
